p1,p2,symmetry_class,symmetry_num,esrgan_combined,esrgan_diff,esrgan_min,jpeg_combined,jpeg_diff,jpeg_q_combined,freq_radius_sum,pred_esrgan_nc,pred_jpeg_nc,pred_combined,pred_min_nc,pareto_optimal
"(2, 4)","(4, 6)",asymmetric,0,7.335002439072056,0.7674167560098533,3.2837928415311013,7.8109507805402325,1.0590164266686122,143.0,11.683238505927559,0.9210940612257037,0.44545454545454544,0.6862928003717859,0.44545454545454544,False
"(2, 4)","(4, 7)",asymmetric,0,7.267693558553043,0.8347256365288653,3.216483961012089,7.72918708632564,0.9772527324540201,117.0,12.534393703298129,0.9257024328295953,0.5636363636363637,0.7245123687886662,0.5636363636363637,False
"(2, 4)","(5, 0)",asymmetric,0,9.163785195425394,1.061366000343484,4.0512095975409546,7.09735760495216,0.3454232510805402,64.0,9.47213595499958,0.7958845723873821,0.8045454545454546,0.7188943797960656,0.7958845723873821,False
"(2, 4)","(5, 1)",near-symmetric,1,8.323712026987565,0.22129283190565552,4.0512095975409546,6.961470717967469,0.20953636409584808,75.0,9.571155468592364,0.853401044281853,0.7545454545454545,0.7884042629327481,0.7545454545454545,False
"(2, 4)","(5, 2)",near-symmetric,1,7.956957435049933,0.14546176003197653,3.905747837508978,6.796020296885027,0.04408594301340685,95.0,9.857300762134084,0.8785112739283676,0.6636363636363636,0.7761976734479297,0.6636363636363636,False
"(2, 4)","(5, 3)",near-symmetric,1,7.7254321249981,0.37698707008380916,3.6742225274571454,6.964996413091879,0.21306205922025878,104.0,10.30308784984488,0.89436289196447,0.6227272727272728,0.7734359169968639,0.6227272727272728,False
"(2, 4)","(5, 4)",asymmetric,0,7.561183592589842,0.5412356024920673,3.5099739950488873,7.50048840218363,0.7485540483120099,121.0,10.875260192432428,0.9056083363530048,0.5454545454545454,0.7070013654481664,0.5454545454545454,False
"(2, 4)","(5, 5)",asymmetric,0,7.419384696346956,0.6830344987349535,3.368175098806001,7.427558207815489,0.6756238539438684,144.0,11.543203766865055,0.9153167433547271,0.4409090909090909,0.6814627732855636,0.4409090909090909,False
"(2, 4)","(5, 6)",asymmetric,0,7.293926209307518,0.8084929857743912,3.2427166117665633,7.923200101378449,1.1712657475068289,153.0,12.282385630906234,0.9239063874653053,0.4,0.6743438324791832,0.4,False
"(2, 4)","(5, 7)",asymmetric,0,7.180907295274114,0.9215118998077947,3.12969769773316,7.657147418031607,0.9052130641599865,132.0,13.074461222042206,0.9316443434395854,0.4954545454545455,0.7076229697001148,0.4954545454545455,False
"(2, 4)","(6, 0)",asymmetric,0,8.750898293092774,0.6484790980108643,4.0512095975409546,6.627734439957091,0.12419991391452889,89.0,10.47213595499958,0.8241532980244237,0.6909090909090909,0.7017647060873815,0.6909090909090909,False
"(2, 4)","(6, 1)",asymmetric,0,8.033441832015932,0.06897736306597757,3.982232234474977,6.696273835315507,0.0556605185561132,104.0,10.554898485297798,0.8732746911713669,0.6227272727272728,0.710782996521002,0.6227272727272728,False
"(2, 4)","(6, 2)",near-symmetric,1,7.717023794876035,0.3853954002058737,3.665814197335081,7.120911754302857,0.3689774004312367,118.0,10.79669127533634,0.8949385769182515,0.5590909090909091,0.7546904188782236,0.5590909090909091,False
"(2, 4)","(6, 3)",asymmetric,0,7.524810035678893,0.5776091594030159,3.4736004381379386,7.317911772919658,0.5659774190480369,127.0,11.180339887498949,0.908098689267931,0.5181818181818182,0.7003137590153041,0.5181818181818182,False
"(2, 4)","(6, 4)",asymmetric,0,7.404737650230683,0.6976815448512257,3.353528052689729,7.844316917625216,1.0923825637535955,143.0,11.683238505927559,0.916319568403705,0.44545454545454544,0.6834281046785866,0.44545454545454544,False
"(2, 4)","(6, 5)",asymmetric,0,7.348878831674478,0.7535403634074309,3.2976692341335236,7.81251029023695,1.0605759363653293,161.0,12.282385630906234,0.920143999760703,0.36363636363636365,0.661177308947331,0.36363636363636365,False
"(2, 4)","(6, 6)",asymmetric,0,7.237102969347613,0.8653162257342961,3.1858933718066584,8.186527745149327,1.4345933912777058,160.0,12.95741732923815,0.9277968489237806,0.36818181818181817,0.6671326548088138,0.36818181818181817,False
"(2, 4)","(6, 7)",asymmetric,0,7.220519697124917,0.8818994979569923,3.1693100995839623,8.068355822504405,1.3164214686327842,141.0,13.691680412292467,0.9289322396808604,0.4545454545454546,0.6937229801721525,0.4545454545454546,False
"(2, 4)","(7, 0)",asymmetric,0,8.439550366222415,0.3371311711405056,4.0512095975409546,6.7799573668091035,0.028023012937482772,112.0,11.47213595499958,0.8454700534667399,0.5863636363636364,0.6831911229891348,0.5863636363636364,False
"(2, 4)","(7, 1)",asymmetric,0,7.834044065809428,0.2683751292724814,3.782834468268473,6.744181245905406,0.0077531079662152,132.0,11.543203766865055,0.886926663936029,0.4954545454545455,0.6807923619979811,0.4954545454545455,False
"(2, 4)","(7, 2)",asymmetric,0,7.58888871885861,0.5135304762232993,3.5376791213176553,7.037898476004317,0.28596412213269673,135.0,11.752245844280097,0.9037114764409883,0.4818181818181818,0.6867723404100474,0.4818181818181818,False
"(2, 4)","(7, 3)",asymmetric,0,7.406545698666994,0.6958734964149147,3.35533610112604,7.151386385272564,0.3994520314009433,138.0,12.087909060863488,0.9161957785113741,0.46818181818181814,0.69017201256137,0.46818181818181814,False
"(2, 4)","(7, 4)",asymmetric,0,7.365242188055337,0.7371770070265726,3.314032590514382,7.900137883452801,1.1482035295811803,152.0,12.534393703298129,0.9190236657674997,0.40454545454545454,0.6727778358241362,0.40454545454545454,False
"(2, 4)","(7, 5)",asymmetric,0,7.241090389840193,0.8613288052417163,3.1898807922992383,7.612417333771364,0.8604829798997438,140.0,13.074461222042206,0.9275238460862785,0.4590909090909091,0.6942415803790397,0.4590909090909091,False
"(2, 4)","(7, 6)",asymmetric,0,7.236797264531065,0.8656219305508448,3.1855876669901098,8.101723812657095,1.349789458785474,143.0,13.691680412292467,0.9278177793178815,0.44545454545454544,0.6903270312270925,0.44545454545454544,False
"(2, 4)","(7, 7)",asymmetric,0,7.104031236016642,0.9983879590652673,3.052821638475687,7.8595557550979045,1.1076214012262842,139.0,14.371630891611245,0.9369077417574514,0.4636363636363636,0.7012355541453799,0.4636363636363636,False
"(2, 5)","(2, 6)",asymmetric,0,7.181019843402995,0.25317126247420907,3.463924290464393,7.754850175467453,0.6724312742754623,126.0,11.709720127471263,0.9316366377163998,0.5227272727272727,0.7158001644480216,0.5227272727272727,False
"(2, 5)","(2, 7)",asymmetric,0,7.140281078526796,0.29391002735040805,3.423185525588194,7.47898969754825,0.3965707963562588,113.0,12.665274696415022,0.9344258590759804,0.5818181818181818,0.7352009699910428,0.5818181818181818,False
"(2, 5)","(3, 0)",asymmetric,0,10.054020736675902,2.619829630798699,3.717095552938602,6.928280429991373,0.1541384712006182,71.0,8.385164807134505,0.7349336821417031,0.7727272727272727,0.6727783911032037,0.7349336821417031,False
"(2, 5)","(3, 1)",asymmetric,0,8.753321430880025,1.3191303250028197,3.717095552938602,6.735152053145757,0.34726684804623353,74.0,8.547442467302883,0.8239873954082315,0.759090909090909,0.7221197099722115,0.759090909090909,False
"(2, 5)","(3, 2)",near-symmetric,1,8.184739738860646,0.7505486329834419,3.717095552938602,6.479375194510261,0.6030437066817296,79.0,8.990716082598492,0.8629159246571257,0.7363636363636363,0.7886586457033664,0.7363636363636363,False
"(2, 5)","(3, 3)",asymmetric,0,7.834241887386744,0.40005078150954,3.717095552938602,6.724008841950496,0.35841005924149494,86.0,9.627805494253789,0.8869131198786548,0.7045454545454546,0.7435115082908292,0.7045454545454546,False
"(2, 5)","(3, 4)",asymmetric,0,7.54021939567583,0.10602828979862577,3.717095552938602,7.622383664481479,0.539964763289488,108.0,10.385164807134505,0.9070436716165237,0.6045454545454545,0.7255898393335505,0.6045454545454545,False
"(2, 5)","(3, 5)",asymmetric,0,7.273634710599876,0.1605563952773279,3.556539157661274,7.16968228050156,0.08726337930956873,144.0,11.216116701979804,0.9252956657555345,0.4409090909090909,0.687450126726048,0.4409090909090909,False
"(2, 5)","(3, 6)",asymmetric,0,7.068344207720278,0.3658468981569256,3.3512486547816764,7.790255269842184,0.7078363686501934,137.0,12.093368739633874,0.9393510907859912,0.4727272727272728,0.7054288362897766,0.4727272727272728,False
"(2, 5)","(3, 7)",asymmetric,0,6.993538730287348,0.44065237558985615,3.276443177348746,7.557315607382374,0.4748967061903828,119.0,13.000937912998413,0.944472724593585,0.5545454545454546,0.7330472711197874,0.5545454545454546,False
"(2, 5)","(4, 0)",asymmetric,0,9.499261809652513,2.0650707037753087,3.717095552938602,7.486914943760052,0.4044960425680606,75.0,9.385164807134505,0.772915821594725,0.7545454545454545,0.6901131293204713,0.7545454545454545,False
"(2, 5)","(4, 1)",near-symmetric,1,13.691525807662446,6.257334701785242,3.717095552938602,8.564812349076966,1.4823934478849763,79.0,9.508270432752164,0.4858881632014367,0.7363636363636363,0.562441988829953,0.4858881632014367,False
"(2, 5)","(4, 2)",near-symmetric,1,7.984615148380207,0.5504240425030025,3.717095552938602,6.948321029319524,0.13409787187246724,94.0,9.857300762134084,0.8766176601918592,0.6681818181818182,0.7764251415696609,0.6681818181818182,False
"(2, 5)","(4, 3)",near-symmetric,1,7.726212224566761,0.29202111868955694,3.717095552938602,7.316911266379479,0.23449236518748773,113.0,10.385164807134505,0.8943094816466531,0.5818181818181818,0.7611311435334465,0.5818181818181818,False
"(2, 5)","(4, 4)",asymmetric,0,7.401707457845828,0.032483648031376156,3.684611904907226,7.293491500156555,0.21107259896456387,125.0,11.042019056626884,0.9165270336361233,0.5272727272727273,0.7080980383634922,0.5272727272727273,False
"(2, 5)","(4, 5)",asymmetric,0,7.2071092805327535,0.2270818253444502,3.490013727594152,7.482482661978709,0.40006376078671835,166.0,11.788289044567353,0.9298503976199488,0.34090909090909094,0.6601829658446966,0.34090909090909094,False
"(2, 5)","(4, 6)",asymmetric,0,7.000888394469703,0.43330271140750076,3.2837928415311013,7.976193054200418,0.8937741530084269,160.0,12.596267358062482,0.94396952229019,0.36818181818181817,0.6768362588286595,0.36818181818181817,False
"(2, 5)","(4, 7)",asymmetric,0,6.933579513950692,0.5006115919265128,3.216483961012089,7.894429359985826,0.8120104587938348,134.0,13.447422555433054,0.9485778938940815,0.48636363636363633,0.7150558272455397,0.48636363636363633,False
"(2, 5)","(5, 0)",near-symmetric,1,8.82967115082304,1.3954800449458364,3.717095552938602,7.262599878612345,0.18018097742035488,81.0,10.385164807134505,0.8187600334518685,0.7272727272727273,0.7594378382529393,0.7272727272727273,False
"(2, 5)","(5, 1)",near-symmetric,1,7.989597982385212,0.555406876508008,3.717095552938602,7.126712991627654,0.04429409043566279,92.0,10.484184320727287,0.8762765053463394,0.6772727272727272,0.7789477213896218,0.6772727272727272,False
"(2, 5)","(5, 2)",symmetric,2,7.62284339044758,0.18865228457037597,3.717095552938602,6.9612625705452125,0.12115633064677844,112.0,10.770329614269007,0.9013867349928539,0.5863636363636364,0.8167411319048032,0.5863636363636364,False
"(2, 5)","(5, 3)",near-symmetric,1,7.391318080395747,0.04287302548145666,3.6742225274571454,7.130238686752064,0.04781978556007349,121.0,11.216116701979804,0.9172383530289565,0.5454545454545454,0.7639793754537375,0.5454545454545454,False
"(2, 5)","(5, 4)",near-symmetric,1,7.227069547987489,0.20712155788971476,3.5099739950488873,7.6657306758438155,0.5833117746518246,138.0,11.788289044567353,0.9284837974174911,0.46818181818181814,0.7475448239050402,0.46818181818181814,False
"(2, 5)","(5, 5)",asymmetric,0,7.085270651744603,0.348920454132601,3.368175098806001,7.592800481475674,0.5103815802836831,161.0,12.45623261899998,0.9381922044192135,0.36363636363636365,0.6720062317424372,0.36363636363636365,False
"(2, 5)","(5, 6)",asymmetric,0,6.959812164705165,0.4743789411720387,3.2427166117665633,8.088442375038635,1.0060234738466436,170.0,13.195414483041159,0.9467818485297915,0.32272727272727275,0.6648872909360567,0.32272727272727275,False
"(2, 5)","(5, 7)",asymmetric,0,6.846793250671762,0.5873978552054422,3.12969769773316,7.822389691691792,0.7399707904998012,149.0,13.987490074177131,0.9545198045040716,0.4181818181818182,0.6981664281569884,0.4181818181818182,False
"(2, 5)","(6, 0)",asymmetric,0,8.416784248490421,0.9825931426132168,3.717095552938602,6.792976713617277,0.2894421875747142,106.0,11.385164807134505,0.8470287590889102,0.6136363636363636,0.6923081645442551,0.6136363636363636,False
"(2, 5)","(6, 1)",near-symmetric,1,7.699327787413579,0.26513668153637493,3.717095552938602,6.861516108975692,0.2209027922162985,121.0,11.467927337432723,0.8961501522358533,0.5454545454545454,0.7513264549778755,0.5454545454545454,False
"(2, 5)","(6, 2)",near-symmetric,1,7.382909750273683,0.051281355603521206,3.665814197335081,7.286154027963042,0.20373512677105143,135.0,11.709720127471263,0.9178140379827379,0.4818181818181818,0.7452338773350973,0.4818181818181818,False
"(2, 5)","(6, 3)",near-symmetric,1,7.190695991076541,0.24349511480066344,3.4736004381379386,7.483154046579843,0.4007351453878516,144.0,12.093368739633874,0.9309741503324174,0.4409090909090909,0.7408572174721777,0.4409090909090909,False
"(2, 5)","(6, 4)",asymmetric,0,7.070623605628331,0.3635675002488732,3.353528052689729,8.009559191285401,0.9271402900934103,160.0,12.596267358062482,0.9391950294681912,0.36818181818181817,0.6739715631354601,0.36818181818181817,False
"(2, 5)","(6, 5)",asymmetric,0,7.014764787072126,0.4194263188050784,3.2976692341335236,7.977752563897135,0.895333662705144,178.0,13.195414483041159,0.9430194608251893,0.2863636363636364,0.6517207674042045,0.2863636363636364,False
"(2, 5)","(6, 6)",asymmetric,0,6.9029889247452605,0.5312021811319436,3.1858933718066584,8.35177001880951,1.2693511176175205,177.0,13.870446181373072,0.9506723099882669,0.2909090909090909,0.6576761132656874,0.2909090909090909,False
"(2, 5)","(6, 7)",asymmetric,0,6.886405652522564,0.5477854533546398,3.1693100995839623,8.23359809616459,1.151179194972599,158.0,14.604709264427392,0.9518077007453467,0.3772727272727273,0.6842664386290261,0.3772727272727273,False
"(2, 5)","(7, 0)",asymmetric,0,8.105436321620061,0.6712452157428581,3.717095552938602,6.945199640469289,0.13721926072270252,129.0,12.385164807134505,0.8683455145312262,0.509090909090909,0.6737345814460084,0.509090909090909,False
"(2, 5)","(7, 1)",asymmetric,0,7.499930021207075,0.06573891532987108,3.717095552938602,6.909423519565591,0.1729953816264005,149.0,12.45623261899998,0.9098021250005154,0.4181818181818182,0.6713358204548547,0.4181818181818182,False
"(2, 5)","(7, 2)",near-symmetric,1,7.254774674256257,0.17941643162094678,3.5376791213176553,7.203140749664502,0.12072184847251144,152.0,12.665274696415022,0.9265869375054746,0.40454545454545454,0.7273157988669211,0.40454545454545454,False
"(2, 5)","(7, 3)",asymmetric,0,7.072431654064642,0.3617594518125622,3.35533610112604,7.316628658932749,0.23420975774075803,155.0,13.000937912998413,0.9390712395758605,0.3909090909090909,0.6807154710182435,0.3909090909090909,False
"(2, 5)","(7, 4)",asymmetric,0,7.0311281434529835,0.40306296242422013,3.314032590514382,8.065380157112987,0.982961255920995,169.0,13.447422555433054,0.9418991268319861,0.32727272727272727,0.6633212942810097,0.32727272727272727,False
"(2, 5)","(7, 5)",asymmetric,0,6.90697634523784,0.5272147606393638,3.1898807922992383,7.777659607431549,0.6952407062395585,157.0,13.987490074177131,0.9503993071507648,0.38181818181818183,0.6847850388359134,0.38181818181818183,False
"(2, 5)","(7, 6)",asymmetric,0,6.902683219928711,0.5315078859484923,3.1855876669901098,8.266966086317279,1.1845471851252887,160.0,14.604709264427392,0.9506932403823679,0.36818181818181817,0.6808704896839662,0.36818181818181817,False
"(2, 5)","(7, 7)",asymmetric,0,6.769917191414289,0.6642739144629148,3.052821638475687,8.02479802875809,0.9423791275660989,156.0,15.284659743746168,0.9597832028219377,0.38636363636363635,0.6917790126022536,0.38636363636363635,False
"(2, 6)","(2, 7)",asymmetric,0,6.887109816052587,0.040738764876198985,3.423185525588194,8.151420971823711,0.27586047791920354,125.0,13.604665209617277,0.9517594894663709,0.5272727272727273,0.7292375118616408,0.5272727272727273,False
"(2, 6)","(3, 0)",asymmetric,0,9.800849474201694,2.873000893272908,3.463924290464393,7.6007117042668355,0.8265697454760805,83.0,9.32455532033676,0.7522673125320934,0.7181818181818183,0.6668149329738016,0.7181818181818183,False
"(2, 6)","(3, 1)",asymmetric,0,8.500150168405815,1.5723015874770288,3.463924290464393,7.40758332742122,1.0196981223216959,86.0,9.486832980505138,0.8413210257986219,0.7045454545454546,0.7161562518428095,0.7045454545454546,False
"(2, 6)","(3, 2)",asymmetric,0,7.9315684763864365,1.003719895457651,3.463924290464393,7.151806468785724,1.275474980957192,91.0,9.930106595800748,0.8802495550475162,0.6818181818181819,0.7326951875739643,0.6818181818181819,False
"(2, 6)","(3, 3)",asymmetric,0,7.581070624912535,0.6532220439837491,3.463924290464393,7.396440116225959,1.0308413335169573,98.0,10.567196007456044,0.9042467502690453,0.65,0.7375480501614271,0.65,False
"(2, 6)","(3, 4)",asymmetric,0,7.287048133201621,0.35919955227283484,3.463924290464393,8.294814938756941,0.1324665109859744,120.0,11.32455532033676,0.9243773020069141,0.55,0.7196263812041485,0.55,False
"(2, 6)","(3, 5)",asymmetric,0,7.020463448125668,0.09261486719688117,3.463924290464393,7.842113554777022,0.5851678949658936,156.0,12.155507215182059,0.9426292961459249,0.38636363636363635,0.6814866685966459,0.38636363636363635,False
"(2, 6)","(3, 6)",asymmetric,0,6.815172945246069,0.11267563568271655,3.3512486547816764,8.462686544117647,0.03540509437473105,149.0,13.03275925283613,0.9566847211763817,0.4181818181818182,0.6994653781603745,0.4181818181818182,False
"(2, 6)","(3, 7)",asymmetric,0,6.7403674678131384,0.18748111311564708,3.276443177348746,8.229746881657835,0.19753456808507952,131.0,13.940328426200669,0.9618063549839755,0.5,0.7270838129903853,0.5,False
"(2, 6)","(4, 0)",asymmetric,0,9.246090547178303,2.3182419662495177,3.463924290464393,8.159346218035514,0.26793523170740174,87.0,10.32455532033676,0.7902494519851155,0.7,0.6841496711910693,0.7,False
"(2, 6)","(4, 1)",asymmetric,0,13.438354545188236,6.510505964259451,3.463924290464393,9.23724362335243,0.809962173609514,91.0,10.44766094595442,0.5032217935918272,0.6818181818181819,0.5064785307005508,0.5032217935918272,False
"(2, 6)","(4, 2)",near-symmetric,1,7.731443885905998,0.8035953049772115,3.463924290464393,7.620752303594986,0.8065291461479296,106.0,10.79669127533634,0.8939512905822495,0.6136363636363636,0.7704616834402588,0.6136363636363636,False
"(2, 6)","(4, 3)",asymmetric,0,7.473040962092552,0.545192381163766,3.463924290464393,7.989342540654941,0.4379389090879746,125.0,11.32455532033676,0.9116431120370436,0.5272727272727273,0.7051676854040444,0.5272727272727273,False
"(2, 6)","(4, 4)",asymmetric,0,7.148536195371619,0.2206876144428329,3.463924290464393,7.965922774432017,0.46135867531089847,137.0,11.98140956982914,0.9338606640265137,0.4727272727272728,0.70213458023409,0.4727272727272728,False
"(2, 6)","(4, 5)",asymmetric,0,6.953938018058545,0.026089437129758863,3.463924290464393,8.154913936254172,0.272367513488744,178.0,12.727679557769608,0.9471840280103392,0.2863636363636364,0.6542195077152945,0.2863636363636364,False
"(2, 6)","(4, 6)",asymmetric,0,6.747717131995494,0.1801314489332917,3.2837928415311013,8.64862432847588,0.22134287873296454,172.0,13.535657871264737,0.9613031526805805,0.3136363636363636,0.6708728006992574,0.3136363636363636,False
"(2, 6)","(4, 7)",asymmetric,0,6.680408251476482,0.24744032945230376,3.216483961012089,8.566860634261289,0.13957918451837248,146.0,14.386813068635309,0.965911524284472,0.43181818181818177,0.7090923691161377,0.43181818181818177,False
"(2, 6)","(5, 0)",asymmetric,0,8.576499888348831,1.6486513074200455,3.463924290464393,7.935031152887808,0.49225029685510746,93.0,11.32455532033676,0.836093663842259,0.6727272727272727,0.7034743801235371,0.6727272727272727,False
"(2, 6)","(5, 1)",near-symmetric,1,7.7364267199110035,0.8085781389822171,3.463924290464393,7.7991442659031165,0.6281371838397996,104.0,11.423574833929543,0.8936101357367299,0.6227272727272728,0.7729842632602197,0.6227272727272728,False
"(2, 6)","(5, 2)",near-symmetric,1,7.369672127973371,0.44182354704458504,3.463924290464393,7.633693844820675,0.7935876049222408,124.0,11.709720127471263,0.9187203653832443,0.5318181818181817,0.7607776737754012,0.5318181818181817,False
"(2, 6)","(5, 3)",near-symmetric,1,7.138146817921538,0.2102982369927524,3.463924290464393,7.802669961027527,0.6246114887153889,133.0,12.155507215182059,0.9345719834193469,0.49090909090909096,0.7580159173243355,0.49090909090909096,False
"(2, 6)","(5, 4)",asymmetric,0,6.973898285513281,0.04604970458449431,3.463924290464393,8.338161950119279,0.08911949962363774,150.0,12.727679557769608,0.9458174278078815,0.4136363636363637,0.691581365775638,0.4136363636363637,False
"(2, 6)","(5, 5)",asymmetric,0,6.832099389270394,0.09574919165839191,3.368175098806001,8.265231755751136,0.16204969399177926,173.0,13.395623132202235,0.955525834809604,0.3090909090909091,0.6660427736130351,0.3090909090909091,False
"(2, 6)","(5, 6)",asymmetric,0,6.706640902230957,0.22120767869782965,3.2427166117665633,8.760873649314096,0.33359219957118125,182.0,14.134804996243414,0.964115478920182,0.2681818181818182,0.6589238328066547,0.2681818181818182,False
"(2, 6)","(5, 7)",asymmetric,0,6.593621988197553,0.3342265927312331,3.12969769773316,8.494820965967254,0.06753951622433885,161.0,14.926880587379387,0.9718534348944621,0.36363636363636365,0.6922029700275864,0.36363636363636365,False
"(2, 6)","(6, 0)",near-symmetric,1,8.163612986016211,1.235764405087426,3.463924290464393,7.465407987892739,0.9618734618501765,118.0,12.32455532033676,0.8643623894793007,0.5590909090909091,0.7363447064148532,0.5590909090909091,False
"(2, 6)","(6, 1)",near-symmetric,1,7.44615652493937,0.518307944010584,3.463924290464393,7.533947383251155,0.8933340664917608,133.0,12.407317850634978,0.9134837826262436,0.49090909090909096,0.7453629968484734,0.49090909090909096,False
"(2, 6)","(6, 2)",symmetric,2,7.129738487799473,0.20188990687068786,3.463924290464393,7.958585302238505,0.4686961475044109,147.0,12.649110640673518,0.9351476683731283,0.42727272727272725,0.7892704192056952,0.42727272727272725,False
"(2, 6)","(6, 3)",near-symmetric,1,6.937524728602332,0.009676147673545632,3.463924290464393,8.155585320855305,0.27169612888761074,156.0,13.03275925283613,0.9483077807228077,0.38636363636363635,0.7348937593427756,0.38636363636363635,False
"(2, 6)","(6, 4)",near-symmetric,1,6.817452343154121,0.11039623777466412,3.353528052689729,8.681990465560864,0.2547090158179479,172.0,13.535657871264737,0.9565286598585817,0.3136363636363636,0.7180081050060582,0.3136363636363636,False
"(2, 6)","(6, 5)",asymmetric,0,6.761593524597917,0.16625505633086934,3.2976692341335236,8.650183838172598,0.22290238842968169,190.0,14.134804996243414,0.9603530912155798,0.2318181818181818,0.6457573092748025,0.2318181818181818,False
"(2, 6)","(6, 6)",asymmetric,0,6.649817662271051,0.27803091865773455,3.1858933718066584,9.024201293084975,0.5969198433420582,189.0,14.809836694575328,0.9680059403786574,0.23636363636363633,0.6517126551362853,0.23636363636363633,False
"(2, 6)","(6, 7)",asymmetric,0,6.633234390048355,0.2946141908804307,3.1693100995839623,8.906029370440052,0.47874792069713656,170.0,15.544099777629647,0.9691413311357372,0.32272727272727275,0.6783029804996241,0.32272727272727275,False
"(2, 6)","(7, 0)",asymmetric,0,7.852265059145854,0.9244164782170672,3.463924290464393,7.617630914744751,0.8096505349981649,141.0,13.32455532033676,0.8856791449216166,0.4545454545454546,0.6677711233166063,0.4545454545454546,False
"(2, 6)","(7, 1)",near-symmetric,1,7.246758758732867,0.31891017780408015,3.463924290464393,7.581854793841053,0.8454266559018628,161.0,13.395623132202235,0.9271357553909059,0.36363636363636365,0.7153723623254526,0.36363636363636365,False
"(2, 6)","(7, 2)",near-symmetric,1,7.001603411782048,0.07375483085326229,3.463924290464393,7.875572023939965,0.5517094258029509,164.0,13.604665209617277,0.9439205678958651,0.35,0.7213523407375191,0.35,False
"(2, 6)","(7, 3)",near-symmetric,1,6.819260391590433,0.10858818933835312,3.35533610112604,7.989059933208211,0.4382215165347043,167.0,13.940328426200669,0.956404869966251,0.3363636363636363,0.7247520128888414,0.3363636363636363,False
"(2, 6)","(7, 4)",asymmetric,0,6.777956880978775,0.14989169995001106,3.314032590514382,8.737811431388447,0.3105299816455327,181.0,14.386813068635309,0.9592327572223766,0.2727272727272727,0.6573578361516077,0.2727272727272727,False
"(2, 6)","(7, 5)",asymmetric,0,6.653805082763631,0.2740434981651547,3.1898807922992383,8.450090881707013,0.022809431964096127,169.0,14.926880587379387,0.9677329375411553,0.32727272727272727,0.6788215807065113,0.32727272727272727,False
"(2, 6)","(7, 6)",asymmetric,0,6.649511957454503,0.27833662347428323,3.1855876669901098,8.939397360592743,0.5121159108498263,172.0,15.544099777629647,0.9680268707727583,0.3136363636363636,0.6749070315545641,0.3136363636363636,False
"(2, 6)","(7, 7)",asymmetric,0,6.516745928940081,0.41110265198870577,3.052821638475687,8.697229303033552,0.26994785329063653,168.0,16.224050256948424,0.9771168332123281,0.3318181818181818,0.6858155544728514,0.3318181818181818,False
"(2, 7)","(3, 0)",asymmetric,0,9.760110709325495,2.913739658149107,3.423185525588194,7.324851226347631,0.550709267556877,70.0,10.280109889280517,0.755056533891674,0.7772727272727273,0.6862157385168226,0.755056533891674,False
"(2, 7)","(3, 1)",asymmetric,0,8.459411403529616,1.6130403523532277,3.423185525588194,7.131722849502016,0.7438376444024923,73.0,10.442387549448897,0.8441102471582026,0.7636363636363637,0.7355570573858307,0.7636363636363637,False
"(2, 7)","(3, 2)",asymmetric,0,7.8908297115102375,1.04445866033385,3.423185525588194,6.87594599086652,0.9996145030379884,78.0,10.885661164744507,0.8830387764070968,0.740909090909091,0.7520959931169854,0.740909090909091,True
"(2, 7)","(3, 3)",asymmetric,0,7.540331860036336,0.693960808859948,3.423185525588194,7.120579638306754,0.7549808555977537,85.0,11.522750576399803,0.907035971628626,0.7090909090909091,0.7569488557044484,0.7090909090909091,True
"(2, 7)","(3, 4)",asymmetric,0,7.246309368325422,0.39993831714903383,3.423185525588194,8.018954460837737,0.14339396693322914,107.0,12.280109889280517,0.9271665233664947,0.6090909090909091,0.7390271867471696,0.6090909090909091,True
"(2, 7)","(3, 5)",asymmetric,0,6.979724683249469,0.13335363207308015,3.423185525588194,7.5662530768578184,0.30930741704669007,143.0,13.11106178412582,0.9454185175055055,0.44545454545454544,0.700887474139667,0.44545454545454544,False
"(2, 7)","(3, 6)",asymmetric,0,6.77443418036987,0.07193687080651756,3.3512486547816764,8.186826066198442,0.3112655722939346,136.0,13.988313821779887,0.9594739425359623,0.4772727272727273,0.7188661837033955,0.4772727272727273,False
"(2, 7)","(3, 7)",asymmetric,0,6.6996287029369395,0.1467423482394481,3.276443177348746,7.9538864037386325,0.07832590983412402,118.0,14.895882995144426,0.9645955763435562,0.5590909090909091,0.7464846185334064,0.5590909090909091,True
"(2, 7)","(4, 0)",asymmetric,0,9.205351782302104,2.3589807311257167,3.423185525588194,7.88348574011631,0.007925246211801795,74.0,11.280109889280517,0.7930386733446961,0.759090909090909,0.7035504767340903,0.759090909090909,False
"(2, 7)","(4, 1)",asymmetric,0,13.397615780312037,6.55124472913565,3.423185525588194,8.961383145433226,1.0858226515287175,78.0,11.403215514898179,0.5060110149514078,0.740909090909091,0.5258793362435719,0.5060110149514078,False
"(2, 7)","(4, 2)",asymmetric,0,7.690705121029799,0.8443340698534105,3.423185525588194,7.3448918256757825,0.530668668228726,93.0,11.752245844280097,0.8967405119418302,0.6727272727272727,0.7398624889832799,0.6727272727272727,False
"(2, 7)","(4, 3)",asymmetric,0,7.432302197216353,0.585931146039965,3.423185525588194,7.713482062735737,0.16207843116877108,112.0,12.280109889280517,0.9144323333966242,0.5863636363636364,0.7245684909470654,0.5863636363636364,False
