image,alpha,model,attack_name,nc,ber,psnr_after_attack,ssim_after_attack,runtime_s,out_h,out_w
t029,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,36.5942937623317,0.9834235631255848,0.1018681526184082,512,512
t030,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,40.75193502262369,0.9695365457791162,0.1013360023498535,512,512
t030,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,40.67328510189222,0.9691117531532748,0.1043598651885986,512,512
t030,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,40.520507793878984,0.9682994811830636,0.1021249294281005,512,512
t030,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,40.34431924398743,0.9673504402089422,0.1011500358581543,512,512
t031,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,40.55612030196855,0.9708113647129286,0.1013059616088867,512,512
t031,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,40.49912623650219,0.9705022876752736,0.1004979610443115,512,512
t031,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,40.38562689765424,0.9698643912104798,0.1019079685211181,512,512
t031,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,40.28200530871594,0.969262284929837,0.1009836196899414,512,512
t032,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,39.822766955407104,0.973473307620706,0.1010057926177978,512,512
t032,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,39.73240205391218,0.9731467030293264,0.1008381843566894,512,512
t032,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,39.54383415020587,0.972373534225778,0.1012248992919921,512,512
t032,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,39.35121677167767,0.971637514866914,0.1028671264648437,512,512
t033,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,40.97777581034822,0.9781428690346328,0.1007211208343505,512,512
t033,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,40.91693888171107,0.9778467895026124,0.1023640632629394,512,512
t033,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,40.78011490564616,0.977138542046026,0.1012799739837646,512,512
t033,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,40.644519730815965,0.9763953479906674,0.1019320487976074,512,512
t034,0.05,fsrcnn,fsrcnn_x4,0.998046875,0.0009765625,37.67801274463762,0.9869211002982444,0.1014161109924316,512,512
t034,0.1,fsrcnn,fsrcnn_x4,0.998046875,0.0009765625,37.5407555623194,0.986488446213723,0.1018531322479248,512,512
t034,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,37.27684768325807,0.9856079370630196,0.1014819145202636,512,512
t034,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,36.9953807309049,0.9846511600056904,0.1010830402374267,512,512
t035,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,37.71730099392795,0.9812714864557872,0.1023268699645996,512,512
t035,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,37.613382075258144,0.9808599928155942,0.1000900268554687,512,512
t035,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,37.37603097925686,0.9799490133695852,0.1021358966827392,512,512
t035,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,37.152384705163655,0.9790135120992524,0.1011462211608886,512,512
t036,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,36.4410559891489,0.9842688516864816,0.1005330085754394,512,512
t036,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,36.28417972032381,0.9838542120853416,0.1020448207855224,512,512
t036,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,35.98340062302687,0.98302555220945,0.1016340255737304,512,512
t036,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,35.69224955043066,0.9821470618222988,0.1007819175720214,512,512
t037,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,37.654840686445866,0.9825278027645152,0.1005420684814453,512,512
t037,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,37.52873181365293,0.9820642846917336,0.1025030612945556,512,512
t037,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,37.269004690033306,0.9811393229307562,0.1011712551116943,512,512
t037,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,37.01657824579897,0.9801878559399644,0.1009960174560546,512,512
t038,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,39.61126536699501,0.9791087728938084,0.1014149188995361,512,512
t038,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,39.516331342500514,0.9786874238653128,0.1006438732147216,512,512
t038,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,39.33855687694135,0.9779005417169438,0.1034109592437744,512,512
t038,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,39.157067979952046,0.9770256251004924,0.1004180908203125,512,512
t039,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,39.92091326554983,0.9811723421897972,0.1009559631347656,512,512
t039,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,39.83725376467038,0.9807665319776784,0.1025290489196777,512,512
t039,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,39.64825184482686,0.9798268145723426,0.1026930809020996,512,512
t039,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,39.46607871278126,0.9789048994517248,0.1059370040893554,512,512
t040,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,39.02879189658108,0.984401013769181,0.1037812232971191,512,512
t040,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,38.91818234792143,0.9840190348204688,0.1018049716949462,512,512
t040,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,38.69471951258832,0.9832401775105198,0.1003382205963134,512,512
t040,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,38.47567734796985,0.9824359239137012,0.1005439758300781,512,512
t041,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,40.05462457438439,0.9797266619173304,0.0999872684478759,512,512
t041,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,39.97058289860963,0.9793544985471916,0.1013422012329101,512,512
t041,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,39.77867084983033,0.978554668112126,0.1016771793365478,512,512
t041,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,39.59370507474617,0.9777488130700308,0.1022970676422119,512,512
t042,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,38.25823637539718,0.9824007514220398,0.1015007495880127,512,512
t042,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,38.12448181945597,0.9819473791485276,0.0991010665893554,512,512
t042,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,37.87912690700379,0.9811141588105028,0.1016640663146972,512,512
t042,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,37.63427592710459,0.9801787345298808,0.1005909442901611,512,512
t043,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,37.90781753112555,0.9832368128788628,0.100243330001831,512,512
t043,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,37.784255201912046,0.982813325573693,0.1005287170410156,512,512
t043,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,37.5441762964063,0.9819373685520676,0.0998237133026123,512,512
t043,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,37.28845092869069,0.9809630521437824,0.1008179187774658,512,512
t044,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,40.1627772392436,0.9744785744629184,0.100766897201538,512,512
t044,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,40.05713998195568,0.9740585686973968,0.0994379520416259,512,512
t044,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,39.86253226768032,0.9732095423441092,0.1011788845062255,512,512
t044,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,39.66006511029957,0.972295067364354,0.1001460552215576,512,512
t045,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,37.98425142763461,0.981371842097893,0.1010630130767822,512,512
t045,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,37.86923909324125,0.980882982081202,0.1018221378326416,512,512
t045,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,37.642351772451775,0.9798966699000348,0.1001160144805908,512,512
t045,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,37.40445375774557,0.9788401113824704,0.1011600494384765,512,512
t046,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,37.52131302710809,0.9824228731429232,0.1019749641418457,512,512
t046,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,37.38712593798505,0.9819691109663168,0.1014730930328369,512,512
t046,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,37.12520440786146,0.9809723931368236,0.1010758876800537,512,512
t046,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,36.85738446867028,0.9799437566497838,0.1008708477020263,512,512
t047,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,37.70152370824754,0.9862292728657136,0.0998830795288086,512,512
t047,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,37.579169736434125,0.9858434501718152,0.1007282733917236,512,512
t047,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,37.32557695337057,0.9849734028524852,0.1040930747985839,512,512
t047,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,37.07547004544719,0.9841251550824256,0.10158371925354,512,512
t048,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,41.85509246777023,0.9704610384269344,0.1002712249755859,512,512
t048,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,41.81859601964171,0.9702430656079696,0.1004793643951416,512,512
t048,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,41.73584058157536,0.969730256895972,0.1020150184631347,512,512
t048,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,41.65428705083735,0.9692341280522688,0.1006960868835449,512,512
t049,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,38.648857415971946,0.9813366010684204,0.1004211902618408,512,512
t049,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,38.54221377572576,0.9810117926540188,0.1004970073699951,512,512
t049,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,38.33597708139068,0.980350578264894,0.1013469696044921,512,512
t049,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,38.127004244514865,0.9796724074836026,0.1013741493225097,512,512
t050,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,35.67911758128036,0.9853736371687088,0.1014280319213867,512,512
t050,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,35.53555038524832,0.9849172572915365,0.099888801574707,512,512
t050,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,35.234921555994674,0.9839766207707606,0.1003520488739013,512,512
t050,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,34.94142313832958,0.983010200183442,0.1011011600494384,512,512
t051,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,38.22218269700828,0.980399918002394,0.1014273166656494,512,512
t051,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,38.11441004515443,0.9799948742358904,0.1005711555480957,512,512
t051,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,37.89014529142757,0.9791129544877616,0.1009919643402099,512,512
t051,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,37.66932163843118,0.9782174557466272,0.1007580757141113,512,512
t052,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,40.831426701818685,0.9847152956496048,0.1048758029937744,512,512
t052,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,40.75852089406669,0.9844417264911696,0.1078999042510986,512,512
t052,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,40.60334879004643,0.98386597974571,0.1011137962341308,512,512
t052,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,40.440195726823084,0.9832132200085816,0.1029767990112304,512,512
t053,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,37.774718679954645,0.986743897028981,0.1012799739837646,512,512
t053,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,37.669203457886944,0.9863608930291472,0.1033689975738525,512,512
t053,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,37.450339204616654,0.985563401474786,0.1018939018249511,512,512
t053,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,37.236669530703054,0.9847350734372612,0.1010951995849609,512,512
t054,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,42.24332639895544,0.9718965044145036,0.1015300750732421,512,512
t054,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,42.19931731695184,0.9716056381851192,0.1033799648284912,512,512
t054,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,42.11986610572523,0.9711419687306544,0.1023509502410888,512,512
t054,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,42.0434027648243,0.9706438534533186,0.1038062572479248,512,512
t055,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,39.828895023729906,0.9816040975076546,0.1014478206634521,512,512
t055,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,39.74843144039102,0.9812633407643369,0.1031177043914794,512,512
t055,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,39.569741268847814,0.9805099945353152,0.1012957096099853,512,512
t055,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,39.38738628224432,0.9797211207123216,0.1017179489135742,512,512
t056,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,36.86891909970258,0.9856475813270344,0.1014163494110107,512,512
t056,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,36.73607941036211,0.98523532334959,0.10001802444458,512,512
t056,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,36.49837179523553,0.9844543552979744,0.1012008190155029,512,512
t056,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,36.24754154520837,0.9835876773440744,0.1011018753051757,512,512
t057,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,38.43740846021812,0.9767969339777786,0.1018970012664794,512,512
t057,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,38.31495602226896,0.9762385694856612,0.102147102355957,512,512
t057,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,38.08871263659625,0.9751124942333912,0.1025662422180175,512,512
t057,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,37.86402446559934,0.9740384133787252,0.1011409759521484,512,512
t058,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,37.83082870882438,0.9838525093656774,0.1013250350952148,512,512
t058,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,37.7039971940589,0.9834014584493792,0.1017448902130127,512,512
t058,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,37.46749117027385,0.9825398510635456,0.1014442443847656,512,512
t058,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,37.233089555312894,0.98168781849976,0.1020641326904296,512,512
t059,0.05,fsrcnn,fsrcnn_x4,0.998046875,0.0009765625,38.24417585069549,0.9824822571213891,0.1028251647949218,512,512
t059,0.1,fsrcnn,fsrcnn_x4,0.998046875,0.0009765625,38.141736681479095,0.9820741264162672,0.1017491817474365,512,512
t059,0.2,fsrcnn,fsrcnn_x4,0.998046875,0.0009765625,37.91973326156548,0.9811897877424935,0.1014459133148193,512,512
t059,0.3,fsrcnn,fsrcnn_x4,0.998046875,0.0009765625,37.70926310772859,0.980336692381998,0.100762128829956,512,512
t060,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,40.29110987172629,0.9698934516963266,0.1010048389434814,512,512
t060,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,40.20886130996835,0.9695263504900232,0.1030759811401367,512,512
t060,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,40.05152705089853,0.968788735069838,0.1044673919677734,512,512
t060,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,39.90310188483793,0.968109070452032,0.1063659191131591,512,512
t061,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,37.11118321885412,0.977330071740726,0.1048300266265869,512,512
t061,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,36.98267516289611,0.9767917682692326,0.1076862812042236,512,512
t061,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,36.718283681499166,0.9756672250132996,0.1028017997741699,512,512
t061,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,36.453070301573625,0.9744158120733788,0.1055848598480224,512,512
t062,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,40.92190304418392,0.970026625792765,0.1021959781646728,512,512
t062,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,40.87043584639423,0.96969218648387,0.1011121273040771,512,512
t062,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,40.76755746154031,0.9690755690734904,0.1088008880615234,512,512
t062,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,40.666868720094634,0.9684143836737998,0.1131448745727539,512,512
t063,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,39.25936081839281,0.9717394882762312,0.1244490146636962,512,512
t063,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,39.154811478033125,0.9712017437017912,0.1186938285827636,512,512
t063,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,38.94330512644188,0.970144093503608,0.1091580390930175,512,512
t063,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,38.735954750667986,0.9690683220151728,0.1020510196685791,512,512
t064,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,36.67199283431025,0.9601787732282372,0.1018598079681396,512,512
t064,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,36.531205889656576,0.959280638768449,0.1042160987854003,512,512
t064,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,36.25448698201922,0.9574399460605736,0.1037361621856689,512,512
t064,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,35.97805001505461,0.9554022349563664,0.1032509803771972,512,512
t065,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,39.400059344388374,0.9783561064833388,0.1017522811889648,512,512
t065,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,39.29592340148902,0.9779628245050256,0.1074419021606445,512,512
t065,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,39.08370383353923,0.9770595216283824,0.1108300685882568,512,512
t065,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,38.8793872406045,0.9761650779835792,0.1060059070587158,512,512
t066,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,37.88053630165689,0.9819537345601612,0.1077697277069091,512,512
t066,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,37.763353068457775,0.9816005664477622,0.1058719158172607,512,512
t066,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,37.51649532577297,0.9808224109130124,0.1312861442565918,512,512
t066,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,37.27603525970401,0.9800539405340504,0.102388858795166,512,512
t067,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,38.64249450651017,0.96956932306398,0.1377210617065429,512,512
t067,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,38.536671405217994,0.969056941176008,0.1038217544555664,512,512
t067,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,38.32188287811723,0.9680332328059316,0.1026058197021484,512,512
t067,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,38.11951681927152,0.9670212366056274,0.1026592254638671,512,512
t068,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,40.704091541162406,0.9695098314346494,0.1068451404571533,512,512
t068,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,40.638914004468134,0.9691787704655224,0.1326510906219482,512,512
t068,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,40.47709864651904,0.9683657544481652,0.1168329715728759,512,512
t068,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,40.32796565037821,0.967580587590006,0.1092488765716552,512,512
t069,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,40.18063746518368,0.9645093210520748,0.1155099868774414,512,512
t069,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,40.09970138044869,0.9640203633381368,0.1047019958496093,512,512
t069,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,39.957109012019544,0.963090435422668,0.1066029071807861,512,512
t069,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,39.805048278648954,0.962116643011636,0.1023159027099609,512,512
t070,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,36.808295869936664,0.983750006049418,0.1021649837493896,512,512
t070,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,36.67746097604339,0.9832343423739248,0.101802110671997,512,512
t070,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,36.39534429476705,0.9821038444326454,0.1088759899139404,512,512
t070,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,36.11950120487974,0.98089672470278,0.1190409660339355,512,512
t071,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,38.72370829471987,0.9735769588507892,0.1015148162841796,512,512
t071,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,38.607421963322686,0.973115531283918,0.100834846496582,512,512
t071,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,38.371708785429774,0.9721388253322704,0.1064560413360595,512,512
t071,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,38.13797697461278,0.97120360224572,0.1155440807342529,512,512
t072,0.05,fsrcnn,fsrcnn_x4,0.998046875,0.0009765625,38.05026778964349,0.9841695956104958,0.1106197834014892,512,512
t072,0.1,fsrcnn,fsrcnn_x4,0.998046875,0.0009765625,37.91851092415082,0.9837001491799656,0.1171231269836425,512,512
t072,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,37.65247565738176,0.9826837928850312,0.1175742149353027,512,512
t072,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,37.39864167244174,0.9816232395816245,0.1704020500183105,512,512
t073,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,38.031155238069616,0.9884686742525384,0.1125738620758056,512,512
t073,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,37.92728213362524,0.9881537530991552,0.1110970973968505,512,512
t073,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,37.72962947626508,0.9875246726971586,0.1061129570007324,512,512
t073,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,37.52119928618844,0.9868566951904836,0.1069819927215576,512,512
t074,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,41.709539142208854,0.9779847453727444,0.1047747135162353,512,512
t074,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,41.67032648587059,0.9777509972148112,0.1044521331787109,512,512
t074,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,41.57905230925078,0.9771821199305896,0.1055738925933837,512,512
t074,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,41.4797650439266,0.9765474340143202,0.1055657863616943,512,512
t075,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,37.67132474156739,0.9782532227465608,0.1065399646759033,512,512
t075,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,37.54150092061082,0.9776893347936534,0.1062750816345214,512,512
t075,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,37.29374976344808,0.976580601718486,0.1038682460784912,512,512
t075,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,37.05935568350134,0.975512339704382,0.1068542003631591,512,512
t076,0.05,fsrcnn,fsrcnn_x4,1.0,0.0,40.21238260207414,0.9752713271607764,0.1121890544891357,512,512
t076,0.1,fsrcnn,fsrcnn_x4,1.0,0.0,40.12431988724539,0.974855387933692,0.1189649105072021,512,512
t076,0.2,fsrcnn,fsrcnn_x4,1.0,0.0,39.94676543364327,0.9739138975404696,0.1197340488433837,512,512
t076,0.3,fsrcnn,fsrcnn_x4,1.0,0.0,39.76115733445024,0.9729570938688488,0.1065049171447753,512,512
kodim01,0.05,lapsrn,lapsrn_x4,1.0,0.0,38.61247354603564,0.983906728985068,3.4499919414520264,512,512
kodim01,0.1,lapsrn,lapsrn_x4,1.0,0.0,38.5190097716156,0.9835433227827812,,512,512
kodim01,0.2,lapsrn,lapsrn_x4,1.0,0.0,38.34815264552929,0.9828600989301812,3.4558539390563965,512,512
kodim01,0.3,lapsrn,lapsrn_x4,1.0,0.0,38.16824140873802,0.982084440925203,2.8965320587158203,512,512
kodim02,0.05,lapsrn,lapsrn_x4,1.0,0.0,41.60564097009383,0.9754893242155848,2.8905210494995117,512,512
kodim02,0.1,lapsrn,lapsrn_x4,1.0,0.0,41.54374869486265,0.9752118718131184,,512,512
kodim02,0.2,lapsrn,lapsrn_x4,1.0,0.0,41.41498901861869,0.9745399230724446,2.907275915145874,512,512
kodim02,0.3,lapsrn,lapsrn_x4,1.0,0.0,41.28901143489884,0.9739036461222664,2.9167869091033936,512,512
kodim03,0.05,lapsrn,lapsrn_x4,0.998046875,0.0009765625,41.5752192312904,0.9742549251721648,2.954631805419922,512,512
kodim03,0.1,lapsrn,lapsrn_x4,1.0,0.0,41.4958570611681,0.9738747832309316,,512,512
kodim03,0.2,lapsrn,lapsrn_x4,1.0,0.0,41.36724733666142,0.9731925678325618,2.9324989318847656,512,512
kodim03,0.3,lapsrn,lapsrn_x4,1.0,0.0,41.23385841032678,0.9724804511261266,2.9273359775543213,512,512
kodim04,0.05,lapsrn,lapsrn_x4,1.0,0.0,41.15937339306615,0.97854887658441,2.866879940032959,512,512
kodim04,0.1,lapsrn,lapsrn_x4,1.0,0.0,41.07923774728543,0.9782061988240894,2.820333957672119,512,512
kodim04,0.2,lapsrn,lapsrn_x4,1.0,0.0,40.92768457318685,0.977565174992851,2.8490548133850098,512,512
kodim04,0.3,lapsrn,lapsrn_x4,1.0,0.0,40.77815577529112,0.9768849640506096,3.1239349842071533,512,512
kodim05,0.05,lapsrn,lapsrn_x4,0.998046875,0.0009765625,36.96299489726854,0.9826105163027524,2.981719970703125,512,512
kodim05,0.1,lapsrn,lapsrn_x4,0.998046875,0.0009765625,36.86048875692462,0.982164651862465,3.0001559257507324,512,512
kodim05,0.2,lapsrn,lapsrn_x4,1.0,0.0,36.62766550314495,0.981136327354946,3.068005084991455,512,512
kodim05,0.3,lapsrn,lapsrn_x4,1.0,0.0,36.398204477345296,0.9800871163259344,3.09367299079895,512,512
kodim06,0.05,lapsrn,lapsrn_x4,0.9921875,0.00390625,38.794663325737055,0.979674414314182,3.073056936264038,512,512
kodim06,0.1,lapsrn,lapsrn_x4,0.9921875,0.00390625,38.69726376653842,0.9792855185980568,3.072389841079712,512,512
kodim06,0.2,lapsrn,lapsrn_x4,0.99609375,0.001953125,38.50320267555166,0.9785431923030284,3.2009990215301514,512,512
kodim06,0.3,lapsrn,lapsrn_x4,0.99609375,0.001953125,38.31758926679237,0.9777817283880732,2.9948439598083496,512,512
kodim07,0.05,lapsrn,lapsrn_x4,1.0,0.0,39.7115391424786,0.9779233576019436,2.9429497718811035,512,512
kodim07,0.1,lapsrn,lapsrn_x4,1.0,0.0,39.601536009216744,0.9775143346741468,2.912630081176758,512,512
kodim07,0.2,lapsrn,lapsrn_x4,1.0,0.0,39.37625275546052,0.9766201941055388,3.107879877090454,512,512
kodim07,0.3,lapsrn,lapsrn_x4,1.0,0.0,39.15251143057888,0.9757013378915526,2.9942891597747803,512,512
kodim08,0.05,lapsrn,lapsrn_x4,0.990234375,0.0048828125,35.91424527336072,0.982528010012999,2.9169557094573975,512,512
kodim08,0.1,lapsrn,lapsrn_x4,0.994140625,0.0029296875,35.81104503728652,0.9820827080637629,2.756434202194214,512,512
kodim08,0.2,lapsrn,lapsrn_x4,0.99609375,0.001953125,35.590279495903715,0.981150438542087,2.878627061843872,512,512
kodim08,0.3,lapsrn,lapsrn_x4,0.998046875,0.0009765625,35.371815514691875,0.9802063816649268,3.152793884277344,512,512
kodim09,0.05,lapsrn,lapsrn_x4,1.0,0.0,40.735040612736206,0.9742639227021168,3.15516996383667,512,512
kodim09,0.1,lapsrn,lapsrn_x4,1.0,0.0,40.65478313985792,0.9739392654670782,3.180414915084839,512,512
kodim09,0.2,lapsrn,lapsrn_x4,1.0,0.0,40.50276516276254,0.9732594922606352,3.544398069381714,512,512
kodim09,0.3,lapsrn,lapsrn_x4,1.0,0.0,40.33278952921603,0.9724877026264372,3.3966400623321533,512,512
