coeff_pair,direction,attack_name,image,nc,ber
"(5,7)/(7,5)",B,espcn_x4,kodim06.png,0.998046875,0.0009765625
"(5,7)/(7,5)",B,real_esrgan,kodim07.png,0.8515625,0.07421875
"(5,7)/(7,5)",B,jpeg_compression_q50,kodim07.png,0.708984375,0.1455078125
"(5,7)/(7,5)",B,gaussian_blur_5x5,kodim07.png,0.982421875,0.0087890625
"(5,7)/(7,5)",B,espcn_x4,kodim07.png,1.0,0.0
"(5,7)/(7,5)",B,real_esrgan,kodim08.png,0.587890625,0.2060546875
"(5,7)/(7,5)",B,jpeg_compression_q50,kodim08.png,0.919921875,0.0400390625
"(5,7)/(7,5)",B,gaussian_blur_5x5,kodim08.png,0.966796875,0.0166015625
"(5,7)/(7,5)",B,espcn_x4,kodim08.png,1.0,0.0
"(5,7)/(7,5)",B,real_esrgan,kodim09.png,0.849609375,0.0751953125
"(5,7)/(7,5)",B,jpeg_compression_q50,kodim09.png,0.541015625,0.2294921875
"(5,7)/(7,5)",B,gaussian_blur_5x5,kodim09.png,0.99609375,0.001953125
"(5,7)/(7,5)",B,espcn_x4,kodim09.png,1.0,0.0
"(5,7)/(7,5)",B,real_esrgan,kodim10.png,0.7890625,0.10546875
"(5,7)/(7,5)",B,jpeg_compression_q50,kodim10.png,0.6875,0.15625
"(5,7)/(7,5)",B,gaussian_blur_5x5,kodim10.png,0.986328125,0.0068359375
"(5,7)/(7,5)",B,espcn_x4,kodim10.png,1.0,0.0
"(5,7)/(7,5)",B,real_esrgan,kodim11.png,0.947265625,0.0263671875
"(5,7)/(7,5)",B,jpeg_compression_q50,kodim11.png,0.837890625,0.0810546875
"(5,7)/(7,5)",B,gaussian_blur_5x5,kodim11.png,0.96875,0.015625
"(5,7)/(7,5)",B,espcn_x4,kodim11.png,1.0,0.0
"(5,7)/(7,5)",B,real_esrgan,kodim12.png,0.94140625,0.029296875
"(5,7)/(7,5)",B,jpeg_compression_q50,kodim12.png,0.708984375,0.1455078125
"(5,7)/(7,5)",B,gaussian_blur_5x5,kodim12.png,1.0,0.0
"(5,7)/(7,5)",B,espcn_x4,kodim12.png,1.0,0.0
"(5,7)/(7,5)",B,real_esrgan,kodim13.png,0.939453125,0.0302734375
"(5,7)/(7,5)",B,jpeg_compression_q50,kodim13.png,0.951171875,0.0244140625
"(5,7)/(7,5)",B,gaussian_blur_5x5,kodim13.png,0.90234375,0.048828125
"(5,7)/(7,5)",B,espcn_x4,kodim13.png,1.0,0.0
"(5,7)/(7,5)",B,real_esrgan,kodim14.png,0.923828125,0.0380859375
"(5,7)/(7,5)",B,jpeg_compression_q50,kodim14.png,0.966796875,0.0166015625
"(5,7)/(7,5)",B,gaussian_blur_5x5,kodim14.png,0.978515625,0.0107421875
"(5,7)/(7,5)",B,espcn_x4,kodim14.png,1.0,0.0
"(5,7)/(7,5)",B,real_esrgan,kodim15.png,0.8984375,0.05078125
"(5,7)/(7,5)",B,jpeg_compression_q50,kodim15.png,0.658203125,0.1708984375
"(5,7)/(7,5)",B,gaussian_blur_5x5,kodim15.png,0.98828125,0.005859375
"(5,7)/(7,5)",B,espcn_x4,kodim15.png,0.99609375,0.001953125
"(5,7)/(7,5)",B,real_esrgan,kodim16.png,0.923828125,0.0380859375
"(5,7)/(7,5)",B,jpeg_compression_q50,kodim16.png,0.759765625,0.1201171875
"(5,7)/(7,5)",B,gaussian_blur_5x5,kodim16.png,0.99609375,0.001953125
"(5,7)/(7,5)",B,espcn_x4,kodim16.png,1.0,0.0
"(5,7)/(7,5)",B,real_esrgan,kodim17.png,0.958984375,0.0205078125
"(5,7)/(7,5)",B,jpeg_compression_q50,kodim17.png,0.775390625,0.1123046875
"(5,7)/(7,5)",B,gaussian_blur_5x5,kodim17.png,0.990234375,0.0048828125
"(5,7)/(7,5)",B,espcn_x4,kodim17.png,1.0,0.0
"(5,7)/(7,5)",B,real_esrgan,kodim18.png,0.939453125,0.0302734375
"(5,7)/(7,5)",B,jpeg_compression_q50,kodim18.png,0.888671875,0.0556640625
"(5,7)/(7,5)",B,gaussian_blur_5x5,kodim18.png,0.966796875,0.0166015625
"(5,7)/(7,5)",B,espcn_x4,kodim18.png,1.0,0.0
"(5,7)/(7,5)",B,real_esrgan,kodim19.png,0.888671875,0.0556640625
"(5,7)/(7,5)",B,jpeg_compression_q50,kodim19.png,0.767578125,0.1162109375
"(5,7)/(7,5)",B,gaussian_blur_5x5,kodim19.png,1.0,0.0
"(5,7)/(7,5)",B,espcn_x4,kodim19.png,1.0,0.0
"(5,7)/(7,5)",B,real_esrgan,kodim20.png,0.396484375,0.3017578125
"(5,7)/(7,5)",B,jpeg_compression_q50,kodim20.png,0.45703125,0.271484375
"(5,7)/(7,5)",B,gaussian_blur_5x5,kodim20.png,0.984375,0.0078125
"(5,7)/(7,5)",B,espcn_x4,kodim20.png,1.0,0.0
"(3,7)/(7,7)",A,real_esrgan,kodim01.png,0.8984375,0.05078125
"(3,7)/(7,7)",A,jpeg_compression_q50,kodim01.png,0.875,0.0625
"(3,7)/(7,7)",A,gaussian_blur_5x5,kodim01.png,0.96484375,0.017578125
"(3,7)/(7,7)",A,espcn_x4,kodim01.png,1.0,0.0
"(3,7)/(7,7)",A,real_esrgan,kodim02.png,0.853515625,0.0732421875
"(3,7)/(7,7)",A,jpeg_compression_q50,kodim02.png,0.787109375,0.1064453125
"(3,7)/(7,7)",A,gaussian_blur_5x5,kodim02.png,0.986328125,0.0068359375
"(3,7)/(7,7)",A,espcn_x4,kodim02.png,1.0,0.0
"(3,7)/(7,7)",A,real_esrgan,kodim03.png,0.869140625,0.0654296875
"(3,7)/(7,7)",A,jpeg_compression_q50,kodim03.png,0.697265625,0.1513671875
"(3,7)/(7,7)",A,gaussian_blur_5x5,kodim03.png,0.9921875,0.00390625
"(3,7)/(7,7)",A,espcn_x4,kodim03.png,1.0,0.0
"(3,7)/(7,7)",A,real_esrgan,kodim04.png,0.869140625,0.0654296875
"(3,7)/(7,7)",A,jpeg_compression_q50,kodim04.png,0.81640625,0.091796875
"(3,7)/(7,7)",A,gaussian_blur_5x5,kodim04.png,0.990234375,0.0048828125
"(3,7)/(7,7)",A,espcn_x4,kodim04.png,1.0,0.0
"(3,7)/(7,7)",A,real_esrgan,kodim05.png,0.8125,0.09375
"(3,7)/(7,7)",A,jpeg_compression_q50,kodim05.png,0.841796875,0.0791015625
"(3,7)/(7,7)",A,gaussian_blur_5x5,kodim05.png,0.84375,0.078125
"(3,7)/(7,7)",A,espcn_x4,kodim05.png,1.0,0.0
"(3,7)/(7,7)",A,real_esrgan,kodim06.png,0.94921875,0.025390625
"(3,7)/(7,7)",A,jpeg_compression_q50,kodim06.png,0.810546875,0.0947265625
"(3,7)/(7,7)",A,gaussian_blur_5x5,kodim06.png,0.9765625,0.01171875
"(3,7)/(7,7)",A,espcn_x4,kodim06.png,1.0,0.0
"(3,7)/(7,7)",A,real_esrgan,kodim07.png,0.84375,0.078125
"(3,7)/(7,7)",A,jpeg_compression_q50,kodim07.png,0.708984375,0.1455078125
"(3,7)/(7,7)",A,gaussian_blur_5x5,kodim07.png,0.9765625,0.01171875
"(3,7)/(7,7)",A,espcn_x4,kodim07.png,1.0,0.0
"(3,7)/(7,7)",A,real_esrgan,kodim08.png,0.59375,0.203125
"(3,7)/(7,7)",A,jpeg_compression_q50,kodim08.png,0.8515625,0.07421875
"(3,7)/(7,7)",A,gaussian_blur_5x5,kodim08.png,0.9140625,0.04296875
"(3,7)/(7,7)",A,espcn_x4,kodim08.png,1.0,0.0
"(3,7)/(7,7)",A,real_esrgan,kodim09.png,0.822265625,0.0888671875
"(3,7)/(7,7)",A,jpeg_compression_q50,kodim09.png,0.6015625,0.19921875
"(3,7)/(7,7)",A,gaussian_blur_5x5,kodim09.png,0.990234375,0.0048828125
"(3,7)/(7,7)",A,espcn_x4,kodim09.png,1.0,0.0
"(3,7)/(7,7)",A,real_esrgan,kodim10.png,0.740234375,0.1298828125
"(3,7)/(7,7)",A,jpeg_compression_q50,kodim10.png,0.75,0.125
"(3,7)/(7,7)",A,gaussian_blur_5x5,kodim10.png,0.97265625,0.013671875
"(3,7)/(7,7)",A,espcn_x4,kodim10.png,1.0,0.0
"(3,7)/(7,7)",A,real_esrgan,kodim11.png,0.919921875,0.0400390625
"(3,7)/(7,7)",A,jpeg_compression_q50,kodim11.png,0.80859375,0.095703125
"(3,7)/(7,7)",A,gaussian_blur_5x5,kodim11.png,0.974609375,0.0126953125
"(3,7)/(7,7)",A,espcn_x4,kodim11.png,1.0,0.0
"(3,7)/(7,7)",A,real_esrgan,kodim12.png,0.9296875,0.03515625
"(3,7)/(7,7)",A,jpeg_compression_q50,kodim12.png,0.740234375,0.1298828125
"(3,7)/(7,7)",A,gaussian_blur_5x5,kodim12.png,0.994140625,0.0029296875
"(3,7)/(7,7)",A,espcn_x4,kodim12.png,1.0,0.0
"(3,7)/(7,7)",A,real_esrgan,kodim13.png,0.939453125,0.0302734375
"(3,7)/(7,7)",A,jpeg_compression_q50,kodim13.png,0.900390625,0.0498046875
"(3,7)/(7,7)",A,gaussian_blur_5x5,kodim13.png,0.890625,0.0546875
"(3,7)/(7,7)",A,espcn_x4,kodim13.png,1.0,0.0
"(3,7)/(7,7)",A,real_esrgan,kodim14.png,0.939453125,0.0302734375
"(3,7)/(7,7)",A,jpeg_compression_q50,kodim14.png,0.9296875,0.03515625
"(3,7)/(7,7)",A,gaussian_blur_5x5,kodim14.png,0.962890625,0.0185546875
"(3,7)/(7,7)",A,espcn_x4,kodim14.png,1.0,0.0
"(3,7)/(7,7)",A,real_esrgan,kodim15.png,0.869140625,0.0654296875
"(3,7)/(7,7)",A,jpeg_compression_q50,kodim15.png,0.67578125,0.162109375
"(3,7)/(7,7)",A,gaussian_blur_5x5,kodim15.png,0.96875,0.015625
"(3,7)/(7,7)",A,espcn_x4,kodim15.png,0.99609375,0.001953125
"(3,7)/(7,7)",A,real_esrgan,kodim16.png,0.91015625,0.044921875
"(3,7)/(7,7)",A,jpeg_compression_q50,kodim16.png,0.80859375,0.095703125
"(3,7)/(7,7)",A,gaussian_blur_5x5,kodim16.png,0.994140625,0.0029296875
"(3,7)/(7,7)",A,espcn_x4,kodim16.png,1.0,0.0
"(3,7)/(7,7)",A,real_esrgan,kodim17.png,0.947265625,0.0263671875
"(3,7)/(7,7)",A,jpeg_compression_q50,kodim17.png,0.82421875,0.087890625
"(3,7)/(7,7)",A,gaussian_blur_5x5,kodim17.png,0.984375,0.0078125
"(3,7)/(7,7)",A,espcn_x4,kodim17.png,1.0,0.0
"(3,7)/(7,7)",A,real_esrgan,kodim18.png,0.9375,0.03125
"(3,7)/(7,7)",A,jpeg_compression_q50,kodim18.png,0.88671875,0.056640625
"(3,7)/(7,7)",A,gaussian_blur_5x5,kodim18.png,0.943359375,0.0283203125
"(3,7)/(7,7)",A,espcn_x4,kodim18.png,1.0,0.0
"(3,7)/(7,7)",A,real_esrgan,kodim19.png,0.87890625,0.060546875
"(3,7)/(7,7)",A,jpeg_compression_q50,kodim19.png,0.84765625,0.076171875
"(3,7)/(7,7)",A,gaussian_blur_5x5,kodim19.png,0.982421875,0.0087890625
"(3,7)/(7,7)",A,espcn_x4,kodim19.png,1.0,0.0
"(3,7)/(7,7)",A,real_esrgan,kodim20.png,0.44921875,0.275390625
"(3,7)/(7,7)",A,jpeg_compression_q50,kodim20.png,0.474609375,0.2626953125
"(3,7)/(7,7)",A,gaussian_blur_5x5,kodim20.png,0.97265625,0.013671875
"(3,7)/(7,7)",A,espcn_x4,kodim20.png,0.99609375,0.001953125
"(3,7)/(7,7)",B,real_esrgan,kodim01.png,0.8515625,0.07421875
"(3,7)/(7,7)",B,jpeg_compression_q50,kodim01.png,0.853515625,0.0732421875
"(3,7)/(7,7)",B,gaussian_blur_5x5,kodim01.png,0.9609375,0.01953125
"(3,7)/(7,7)",B,espcn_x4,kodim01.png,1.0,0.0
"(3,7)/(7,7)",B,real_esrgan,kodim02.png,0.865234375,0.0673828125
"(3,7)/(7,7)",B,jpeg_compression_q50,kodim02.png,0.796875,0.1015625
"(3,7)/(7,7)",B,gaussian_blur_5x5,kodim02.png,0.984375,0.0078125
"(3,7)/(7,7)",B,espcn_x4,kodim02.png,1.0,0.0
"(3,7)/(7,7)",B,real_esrgan,kodim03.png,0.861328125,0.0693359375
"(3,7)/(7,7)",B,jpeg_compression_q50,kodim03.png,0.7109375,0.14453125
"(3,7)/(7,7)",B,gaussian_blur_5x5,kodim03.png,0.998046875,0.0009765625
"(3,7)/(7,7)",B,espcn_x4,kodim03.png,1.0,0.0
"(3,7)/(7,7)",B,real_esrgan,kodim04.png,0.884765625,0.0576171875
"(3,7)/(7,7)",B,jpeg_compression_q50,kodim04.png,0.833984375,0.0830078125
"(3,7)/(7,7)",B,gaussian_blur_5x5,kodim04.png,0.998046875,0.0009765625
"(3,7)/(7,7)",B,espcn_x4,kodim04.png,1.0,0.0
"(3,7)/(7,7)",B,real_esrgan,kodim05.png,0.798828125,0.1005859375
"(3,7)/(7,7)",B,jpeg_compression_q50,kodim05.png,0.8984375,0.05078125
"(3,7)/(7,7)",B,gaussian_blur_5x5,kodim05.png,0.833984375,0.0830078125
"(3,7)/(7,7)",B,espcn_x4,kodim05.png,0.998046875,0.0009765625
"(3,7)/(7,7)",B,real_esrgan,kodim06.png,0.935546875,0.0322265625
"(3,7)/(7,7)",B,jpeg_compression_q50,kodim06.png,0.771484375,0.1142578125
"(3,7)/(7,7)",B,gaussian_blur_5x5,kodim06.png,0.962890625,0.0185546875
"(3,7)/(7,7)",B,espcn_x4,kodim06.png,1.0,0.0
"(3,7)/(7,7)",B,real_esrgan,kodim07.png,0.79296875,0.103515625
"(3,7)/(7,7)",B,jpeg_compression_q50,kodim07.png,0.689453125,0.1552734375
"(3,7)/(7,7)",B,gaussian_blur_5x5,kodim07.png,0.9609375,0.01953125
"(3,7)/(7,7)",B,espcn_x4,kodim07.png,1.0,0.0
"(3,7)/(7,7)",B,real_esrgan,kodim08.png,0.615234375,0.1923828125
"(3,7)/(7,7)",B,jpeg_compression_q50,kodim08.png,0.837890625,0.0810546875
"(3,7)/(7,7)",B,gaussian_blur_5x5,kodim08.png,0.921875,0.0390625
"(3,7)/(7,7)",B,espcn_x4,kodim08.png,1.0,0.0
"(3,7)/(7,7)",B,real_esrgan,kodim09.png,0.830078125,0.0849609375
"(3,7)/(7,7)",B,jpeg_compression_q50,kodim09.png,0.623046875,0.1884765625
"(3,7)/(7,7)",B,gaussian_blur_5x5,kodim09.png,0.98046875,0.009765625
"(3,7)/(7,7)",B,espcn_x4,kodim09.png,1.0,0.0
"(3,7)/(7,7)",B,real_esrgan,kodim10.png,0.78125,0.109375
"(3,7)/(7,7)",B,jpeg_compression_q50,kodim10.png,0.720703125,0.1396484375
"(3,7)/(7,7)",B,gaussian_blur_5x5,kodim10.png,0.982421875,0.0087890625
"(3,7)/(7,7)",B,espcn_x4,kodim10.png,1.0,0.0
"(3,7)/(7,7)",B,real_esrgan,kodim11.png,0.92578125,0.037109375
"(3,7)/(7,7)",B,jpeg_compression_q50,kodim11.png,0.798828125,0.1005859375
"(3,7)/(7,7)",B,gaussian_blur_5x5,kodim11.png,0.955078125,0.0224609375
"(3,7)/(7,7)",B,espcn_x4,kodim11.png,1.0,0.0
"(3,7)/(7,7)",B,real_esrgan,kodim12.png,0.90625,0.046875
"(3,7)/(7,7)",B,jpeg_compression_q50,kodim12.png,0.76171875,0.119140625
"(3,7)/(7,7)",B,gaussian_blur_5x5,kodim12.png,0.984375,0.0078125
"(3,7)/(7,7)",B,espcn_x4,kodim12.png,1.0,0.0
"(3,7)/(7,7)",B,real_esrgan,kodim13.png,0.96484375,0.017578125
"(3,7)/(7,7)",B,jpeg_compression_q50,kodim13.png,0.921875,0.0390625
"(3,7)/(7,7)",B,gaussian_blur_5x5,kodim13.png,0.8828125,0.05859375
"(3,7)/(7,7)",B,espcn_x4,kodim13.png,1.0,0.0
"(3,7)/(7,7)",B,real_esrgan,kodim14.png,0.9140625,0.04296875
"(3,7)/(7,7)",B,jpeg_compression_q50,kodim14.png,0.921875,0.0390625
"(3,7)/(7,7)",B,gaussian_blur_5x5,kodim14.png,0.951171875,0.0244140625
"(3,7)/(7,7)",B,espcn_x4,kodim14.png,1.0,0.0
"(3,7)/(7,7)",B,real_esrgan,kodim15.png,0.85546875,0.072265625
"(3,7)/(7,7)",B,jpeg_compression_q50,kodim15.png,0.64453125,0.177734375
"(3,7)/(7,7)",B,gaussian_blur_5x5,kodim15.png,0.9765625,0.01171875
"(3,7)/(7,7)",B,espcn_x4,kodim15.png,0.99609375,0.001953125
"(3,7)/(7,7)",B,real_esrgan,kodim16.png,0.919921875,0.0400390625
"(3,7)/(7,7)",B,jpeg_compression_q50,kodim16.png,0.80859375,0.095703125
"(3,7)/(7,7)",B,gaussian_blur_5x5,kodim16.png,0.994140625,0.0029296875
"(3,7)/(7,7)",B,espcn_x4,kodim16.png,1.0,0.0
"(3,7)/(7,7)",B,real_esrgan,kodim17.png,0.947265625,0.0263671875
"(3,7)/(7,7)",B,jpeg_compression_q50,kodim17.png,0.775390625,0.1123046875
"(3,7)/(7,7)",B,gaussian_blur_5x5,kodim17.png,0.990234375,0.0048828125
"(3,7)/(7,7)",B,espcn_x4,kodim17.png,1.0,0.0
"(3,7)/(7,7)",B,real_esrgan,kodim18.png,0.94140625,0.029296875
"(3,7)/(7,7)",B,jpeg_compression_q50,kodim18.png,0.880859375,0.0595703125
"(3,7)/(7,7)",B,gaussian_blur_5x5,kodim18.png,0.9453125,0.02734375
"(3,7)/(7,7)",B,espcn_x4,kodim18.png,0.998046875,0.0009765625
"(3,7)/(7,7)",B,real_esrgan,kodim19.png,0.859375,0.0703125
"(3,7)/(7,7)",B,jpeg_compression_q50,kodim19.png,0.76171875,0.119140625
"(3,7)/(7,7)",B,gaussian_blur_5x5,kodim19.png,0.98046875,0.009765625
"(3,7)/(7,7)",B,espcn_x4,kodim19.png,1.0,0.0
"(3,7)/(7,7)",B,real_esrgan,kodim20.png,0.427734375,0.2861328125
"(3,7)/(7,7)",B,jpeg_compression_q50,kodim20.png,0.458984375,0.2705078125
"(3,7)/(7,7)",B,gaussian_blur_5x5,kodim20.png,0.96484375,0.017578125
"(3,7)/(7,7)",B,espcn_x4,kodim20.png,0.99609375,0.001953125
"(4,6)/(7,7)",A,real_esrgan,kodim01.png,0.88671875,0.056640625
"(4,6)/(7,7)",A,jpeg_compression_q50,kodim01.png,0.826171875,0.0869140625
"(4,6)/(7,7)",A,gaussian_blur_5x5,kodim01.png,0.904296875,0.0478515625
"(4,6)/(7,7)",A,espcn_x4,kodim01.png,1.0,0.0
"(4,6)/(7,7)",A,real_esrgan,kodim02.png,0.8671875,0.06640625
"(4,6)/(7,7)",A,jpeg_compression_q50,kodim02.png,0.701171875,0.1494140625
"(4,6)/(7,7)",A,gaussian_blur_5x5,kodim02.png,0.974609375,0.0126953125
"(4,6)/(7,7)",A,espcn_x4,kodim02.png,1.0,0.0
"(4,6)/(7,7)",A,real_esrgan,kodim03.png,0.841796875,0.0791015625
"(4,6)/(7,7)",A,jpeg_compression_q50,kodim03.png,0.595703125,0.2021484375
"(4,6)/(7,7)",A,gaussian_blur_5x5,kodim03.png,0.970703125,0.0146484375
"(4,6)/(7,7)",A,espcn_x4,kodim03.png,1.0,0.0
"(4,6)/(7,7)",A,real_esrgan,kodim04.png,0.896484375,0.0517578125
"(4,6)/(7,7)",A,jpeg_compression_q50,kodim04.png,0.73046875,0.134765625
"(4,6)/(7,7)",A,gaussian_blur_5x5,kodim04.png,0.978515625,0.0107421875
"(4,6)/(7,7)",A,espcn_x4,kodim04.png,1.0,0.0
"(4,6)/(7,7)",A,real_esrgan,kodim05.png,0.7578125,0.12109375
"(4,6)/(7,7)",A,jpeg_compression_q50,kodim05.png,0.8125,0.09375
"(4,6)/(7,7)",A,gaussian_blur_5x5,kodim05.png,0.759765625,0.1201171875
"(4,6)/(7,7)",A,espcn_x4,kodim05.png,0.998046875,0.0009765625
"(4,6)/(7,7)",A,real_esrgan,kodim06.png,0.92578125,0.037109375
"(4,6)/(7,7)",A,jpeg_compression_q50,kodim06.png,0.74609375,0.126953125
"(4,6)/(7,7)",A,gaussian_blur_5x5,kodim06.png,0.931640625,0.0341796875
"(4,6)/(7,7)",A,espcn_x4,kodim06.png,0.998046875,0.0009765625
"(4,6)/(7,7)",A,real_esrgan,kodim07.png,0.80859375,0.095703125
"(4,6)/(7,7)",A,jpeg_compression_q50,kodim07.png,0.677734375,0.1611328125
"(4,6)/(7,7)",A,gaussian_blur_5x5,kodim07.png,0.947265625,0.0263671875
"(4,6)/(7,7)",A,espcn_x4,kodim07.png,1.0,0.0
"(4,6)/(7,7)",A,real_esrgan,kodim08.png,0.5703125,0.21484375
"(4,6)/(7,7)",A,jpeg_compression_q50,kodim08.png,0.822265625,0.0888671875
"(4,6)/(7,7)",A,gaussian_blur_5x5,kodim08.png,0.87890625,0.060546875
"(4,6)/(7,7)",A,espcn_x4,kodim08.png,1.0,0.0
"(4,6)/(7,7)",A,real_esrgan,kodim09.png,0.8515625,0.07421875
"(4,6)/(7,7)",A,jpeg_compression_q50,kodim09.png,0.59375,0.203125
"(4,6)/(7,7)",A,gaussian_blur_5x5,kodim09.png,0.970703125,0.0146484375
"(4,6)/(7,7)",A,espcn_x4,kodim09.png,1.0,0.0
"(4,6)/(7,7)",A,real_esrgan,kodim10.png,0.744140625,0.1279296875
"(4,6)/(7,7)",A,jpeg_compression_q50,kodim10.png,0.63671875,0.181640625
"(4,6)/(7,7)",A,gaussian_blur_5x5,kodim10.png,0.935546875,0.0322265625
"(4,6)/(7,7)",A,espcn_x4,kodim10.png,0.998046875,0.0009765625
"(4,6)/(7,7)",A,real_esrgan,kodim11.png,0.923828125,0.0380859375
"(4,6)/(7,7)",A,jpeg_compression_q50,kodim11.png,0.76953125,0.115234375
"(4,6)/(7,7)",A,gaussian_blur_5x5,kodim11.png,0.947265625,0.0263671875
"(4,6)/(7,7)",A,espcn_x4,kodim11.png,1.0,0.0
"(4,6)/(7,7)",A,real_esrgan,kodim12.png,0.91015625,0.044921875
"(4,6)/(7,7)",A,jpeg_compression_q50,kodim12.png,0.615234375,0.1923828125
"(4,6)/(7,7)",A,gaussian_blur_5x5,kodim12.png,0.98046875,0.009765625
"(4,6)/(7,7)",A,espcn_x4,kodim12.png,1.0,0.0
"(4,6)/(7,7)",A,real_esrgan,kodim13.png,0.935546875,0.0322265625
"(4,6)/(7,7)",A,jpeg_compression_q50,kodim13.png,0.890625,0.0546875
"(4,6)/(7,7)",A,gaussian_blur_5x5,kodim13.png,0.76171875,0.119140625
"(4,6)/(7,7)",A,espcn_x4,kodim13.png,1.0,0.0
"(4,6)/(7,7)",A,real_esrgan,kodim14.png,0.890625,0.0546875
"(4,6)/(7,7)",A,jpeg_compression_q50,kodim14.png,0.8828125,0.05859375
"(4,6)/(7,7)",A,gaussian_blur_5x5,kodim14.png,0.875,0.0625
"(4,6)/(7,7)",A,espcn_x4,kodim14.png,1.0,0.0
"(4,6)/(7,7)",A,real_esrgan,kodim15.png,0.8671875,0.06640625
"(4,6)/(7,7)",A,jpeg_compression_q50,kodim15.png,0.591796875,0.2041015625
"(4,6)/(7,7)",A,gaussian_blur_5x5,kodim15.png,0.955078125,0.0224609375
"(4,6)/(7,7)",A,espcn_x4,kodim15.png,0.99609375,0.001953125
"(4,6)/(7,7)",A,real_esrgan,kodim16.png,0.953125,0.0234375
"(4,6)/(7,7)",A,jpeg_compression_q50,kodim16.png,0.744140625,0.1279296875
"(4,6)/(7,7)",A,gaussian_blur_5x5,kodim16.png,0.982421875,0.0087890625
"(4,6)/(7,7)",A,espcn_x4,kodim16.png,1.0,0.0
"(4,6)/(7,7)",A,real_esrgan,kodim17.png,0.958984375,0.0205078125
"(4,6)/(7,7)",A,jpeg_compression_q50,kodim17.png,0.705078125,0.1474609375
"(4,6)/(7,7)",A,gaussian_blur_5x5,kodim17.png,0.953125,0.0234375
"(4,6)/(7,7)",A,espcn_x4,kodim17.png,1.0,0.0
"(4,6)/(7,7)",A,real_esrgan,kodim18.png,0.955078125,0.0224609375
"(4,6)/(7,7)",A,jpeg_compression_q50,kodim18.png,0.7890625,0.10546875
"(4,6)/(7,7)",A,gaussian_blur_5x5,kodim18.png,0.9140625,0.04296875
"(4,6)/(7,7)",A,espcn_x4,kodim18.png,1.0,0.0
"(4,6)/(7,7)",A,real_esrgan,kodim19.png,0.888671875,0.0556640625
"(4,6)/(7,7)",A,jpeg_compression_q50,kodim19.png,0.771484375,0.1142578125
"(4,6)/(7,7)",A,gaussian_blur_5x5,kodim19.png,0.962890625,0.0185546875
"(4,6)/(7,7)",A,espcn_x4,kodim19.png,1.0,0.0
"(4,6)/(7,7)",A,real_esrgan,kodim20.png,0.404296875,0.2978515625
"(4,6)/(7,7)",A,jpeg_compression_q50,kodim20.png,0.462890625,0.2685546875
"(4,6)/(7,7)",A,gaussian_blur_5x5,kodim20.png,0.943359375,0.0283203125
"(4,6)/(7,7)",A,espcn_x4,kodim20.png,1.0,0.0
"(4,6)/(7,7)",B,real_esrgan,kodim01.png,0.82421875,0.087890625
"(4,6)/(7,7)",B,jpeg_compression_q50,kodim01.png,0.83203125,0.083984375
"(4,6)/(7,7)",B,gaussian_blur_5x5,kodim01.png,0.92578125,0.037109375
"(4,6)/(7,7)",B,espcn_x4,kodim01.png,1.0,0.0
"(4,6)/(7,7)",B,real_esrgan,kodim02.png,0.884765625,0.0576171875
"(4,6)/(7,7)",B,jpeg_compression_q50,kodim02.png,0.740234375,0.1298828125
"(4,6)/(7,7)",B,gaussian_blur_5x5,kodim02.png,0.978515625,0.0107421875
"(4,6)/(7,7)",B,espcn_x4,kodim02.png,1.0,0.0
"(4,6)/(7,7)",B,real_esrgan,kodim03.png,0.884765625,0.0576171875
"(4,6)/(7,7)",B,jpeg_compression_q50,kodim03.png,0.603515625,0.1982421875
"(4,6)/(7,7)",B,gaussian_blur_5x5,kodim03.png,0.96875,0.015625
"(4,6)/(7,7)",B,espcn_x4,kodim03.png,1.0,0.0
"(4,6)/(7,7)",B,real_esrgan,kodim04.png,0.853515625,0.0732421875
"(4,6)/(7,7)",B,jpeg_compression_q50,kodim04.png,0.7109375,0.14453125
"(4,6)/(7,7)",B,gaussian_blur_5x5,kodim04.png,0.97265625,0.013671875
"(4,6)/(7,7)",B,espcn_x4,kodim04.png,1.0,0.0
"(4,6)/(7,7)",B,real_esrgan,kodim05.png,0.763671875,0.1181640625
"(4,6)/(7,7)",B,jpeg_compression_q50,kodim05.png,0.853515625,0.0732421875
"(4,6)/(7,7)",B,gaussian_blur_5x5,kodim05.png,0.79296875,0.103515625
"(4,6)/(7,7)",B,espcn_x4,kodim05.png,1.0,0.0
"(4,6)/(7,7)",B,real_esrgan,kodim06.png,0.94140625,0.029296875
"(4,6)/(7,7)",B,jpeg_compression_q50,kodim06.png,0.775390625,0.1123046875
"(4,6)/(7,7)",B,gaussian_blur_5x5,kodim06.png,0.943359375,0.0283203125
"(4,6)/(7,7)",B,espcn_x4,kodim06.png,1.0,0.0
"(4,6)/(7,7)",B,real_esrgan,kodim07.png,0.751953125,0.1240234375
"(4,6)/(7,7)",B,jpeg_compression_q50,kodim07.png,0.63671875,0.181640625
"(4,6)/(7,7)",B,gaussian_blur_5x5,kodim07.png,0.90625,0.046875
"(4,6)/(7,7)",B,espcn_x4,kodim07.png,1.0,0.0
"(4,6)/(7,7)",B,real_esrgan,kodim08.png,0.587890625,0.2060546875
"(4,6)/(7,7)",B,jpeg_compression_q50,kodim08.png,0.81640625,0.091796875
