image,dataset,coefficient_pair,alpha,attack,nc,ber,psnr,ssim,esrgan_source
t062,tampere17,balanced,0.2,gaussian_blur,0.998046875,0.0009765625,33.77263039806274,0.9037217069056077,
t062,tampere17,hf,0.2,none,1.0,0.0,44.90494957870932,0.9820731221288325,
t062,tampere17,hf,0.2,real_esrgan,0.7421875,0.12890625,30.966832511836518,0.9045711271300906,disk_precomputed_canonical
t062,tampere17,hf,0.2,jpeg_q50,0.65234375,0.173828125,34.10356463636074,0.8879432194897315,
t062,tampere17,hf,0.2,gaussian_blur,1.0,0.0,33.972221528639466,0.9129427781182073,
t063,tampere17,standard,0.2,none,1.0,0.0,40.39426516910646,0.9753858394967679,
t063,tampere17,standard,0.2,real_esrgan,0.69140625,0.154296875,27.921551677873417,0.9039425979420609,disk_precomputed_canonical
t063,tampere17,standard,0.2,jpeg_q50,0.99609375,0.001953125,29.6035562591244,0.8649540442353959,
t063,tampere17,standard,0.2,gaussian_blur,0.927734375,0.0361328125,28.280966557147018,0.878924198416663,
t063,tampere17,balanced,0.2,none,1.0,0.0,40.76166627206512,0.9795489246357364,
t063,tampere17,balanced,0.2,real_esrgan,0.732421875,0.1337890625,27.900042331478726,0.904562091254645,live_canonical
t063,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,29.648279256615414,0.8712070536346485,
t063,tampere17,balanced,0.2,gaussian_blur,0.951171875,0.0244140625,28.28566490194798,0.8798809764247855,
t063,tampere17,hf,0.2,none,1.0,0.0,44.50217272273115,0.9864480735280021,
t063,tampere17,hf,0.2,real_esrgan,0.78515625,0.107421875,28.076056727838093,0.9092185914248873,disk_precomputed_canonical
t063,tampere17,hf,0.2,jpeg_q50,0.86328125,0.068359375,29.869772632785217,0.8818632472317839,
t063,tampere17,hf,0.2,gaussian_blur,0.99609375,0.001953125,28.420916518886056,0.8891192770989297,
t064,tampere17,standard,0.2,none,1.0,0.0,37.14845595102458,0.962163479433761,
t064,tampere17,standard,0.2,real_esrgan,0.55078125,0.224609375,28.84714091907984,0.9273760393046615,disk_precomputed_canonical
t064,tampere17,standard,0.2,jpeg_q50,1.0,0.0,30.574673139402748,0.8832322854994371,
t064,tampere17,standard,0.2,gaussian_blur,0.814453125,0.0927734375,27.19830984621098,0.901519695275228,
t064,tampere17,balanced,0.2,none,1.0,0.0,35.98506982908602,0.9613713535879792,
t064,tampere17,balanced,0.2,real_esrgan,0.60546875,0.197265625,28.698050805757596,0.9256752553981841,live_canonical
t064,tampere17,balanced,0.2,jpeg_q50,0.998046875,0.0009765625,30.340112924987913,0.8837748506806652,
t064,tampere17,balanced,0.2,gaussian_blur,0.841796875,0.0791015625,27.088633916064566,0.8978261295779962,
t064,tampere17,hf,0.2,none,1.0,0.0,43.70408377172126,0.9864807301435746,
t064,tampere17,hf,0.2,real_esrgan,0.5546875,0.22265625,29.20178972009723,0.93936577140036,disk_precomputed_canonical
t064,tampere17,hf,0.2,jpeg_q50,0.875,0.0625,31.432815706359353,0.9090883934737916,
t064,tampere17,hf,0.2,gaussian_blur,0.974609375,0.0126953125,27.459868548286078,0.9176880143287077,
t065,tampere17,standard,0.2,none,1.0,0.0,40.53394172793106,0.9826906315449048,
t065,tampere17,standard,0.2,real_esrgan,0.90234375,0.048828125,28.601415259987604,0.8582542354272963,disk_precomputed_canonical
t065,tampere17,standard,0.2,jpeg_q50,1.0,0.0,29.27390208756593,0.8295875821818518,
t065,tampere17,standard,0.2,gaussian_blur,0.970703125,0.0146484375,28.60218247120247,0.8156596934054435,
t065,tampere17,balanced,0.2,none,1.0,0.0,41.52313953848238,0.9850589642162609,
t065,tampere17,balanced,0.2,real_esrgan,0.912109375,0.0439453125,28.652517792616692,0.8610253704544392,live_canonical
t065,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,29.336618208554622,0.8317539245739288,
t065,tampere17,balanced,0.2,gaussian_blur,0.984375,0.0078125,28.63107939507602,0.816311288586444,
t065,tampere17,hf,0.2,none,1.0,0.0,44.18477144972265,0.9894758049960327,
t065,tampere17,hf,0.2,real_esrgan,0.93359375,0.033203125,28.89581088781092,0.8686063812958925,disk_precomputed_canonical
t065,tampere17,hf,0.2,jpeg_q50,0.955078125,0.0224609375,29.46681537421641,0.8384617121273973,
t065,tampere17,hf,0.2,gaussian_blur,0.990234375,0.0048828125,28.745083267591767,0.8235309261901832,
t066,tampere17,standard,0.2,none,1.0,0.0,38.83738104992494,0.9853672180879128,
t066,tampere17,standard,0.2,real_esrgan,0.92578125,0.037109375,26.237404700559786,0.8614112214201509,disk_precomputed_canonical
t066,tampere17,standard,0.2,jpeg_q50,1.0,0.0,26.974405034975312,0.8308114078006973,
t066,tampere17,standard,0.2,gaussian_blur,0.90234375,0.048828125,25.897821389279656,0.7994751002362058,
t066,tampere17,balanced,0.2,none,1.0,0.0,38.87557555997188,0.9861827186914285,
t066,tampere17,balanced,0.2,real_esrgan,0.91015625,0.044921875,26.257619589858024,0.8624834084535538,live_canonical
t066,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,26.98638368511297,0.8329862474499469,
t066,tampere17,balanced,0.2,gaussian_blur,0.923828125,0.0380859375,25.890935874022247,0.7992635530428084,
t066,tampere17,hf,0.2,none,1.0,0.0,43.32818704291129,0.9918257340944509,
t066,tampere17,hf,0.2,real_esrgan,0.958984375,0.0205078125,26.435052603284653,0.8668423579006518,disk_precomputed_canonical
t066,tampere17,hf,0.2,jpeg_q50,0.927734375,0.0361328125,27.169289179794166,0.8400921184287621,
t066,tampere17,hf,0.2,gaussian_blur,0.97265625,0.013671875,26.01930063164463,0.8069351922137264,
t067,tampere17,standard,0.2,none,1.0,0.0,39.750640846734925,0.9746938538322131,
t067,tampere17,standard,0.2,real_esrgan,0.62890625,0.185546875,29.310554774044743,0.9068205440603894,disk_precomputed_canonical
t067,tampere17,standard,0.2,jpeg_q50,1.0,0.0,30.930433971503923,0.8826143492695547,
t067,tampere17,standard,0.2,gaussian_blur,0.92578125,0.037109375,26.876708997949244,0.8797515706155631,
t067,tampere17,balanced,0.2,none,1.0,0.0,39.858485961221255,0.97597990713338,
t067,tampere17,balanced,0.2,real_esrgan,0.703125,0.1484375,29.294382074101563,0.9070065556698538,live_canonical
t067,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,30.970044045339606,0.8863641425957653,
t067,tampere17,balanced,0.2,gaussian_blur,0.962890625,0.0185546875,26.866339657074313,0.8787997632880327,
t067,tampere17,hf,0.2,none,1.0,0.0,43.98621149594458,0.9847325119048059,
t067,tampere17,hf,0.2,real_esrgan,0.697265625,0.1513671875,29.48993782464211,0.9155809330198651,disk_precomputed_canonical
t067,tampere17,hf,0.2,jpeg_q50,0.837890625,0.0810546875,31.366556038201253,0.8989864104459375,
t067,tampere17,hf,0.2,gaussian_blur,0.984375,0.0078125,26.997682457395364,0.8897021434470566,
t068,tampere17,standard,0.2,none,1.0,0.0,42.020171133157135,0.9751769576858061,
t068,tampere17,standard,0.2,real_esrgan,0.791015625,0.1044921875,31.389604015171347,0.9041695807201792,disk_precomputed_canonical
t068,tampere17,standard,0.2,jpeg_q50,1.0,0.0,34.29442896303894,0.8935869622815898,
t068,tampere17,standard,0.2,gaussian_blur,0.978515625,0.0107421875,34.148009934500585,0.9247904930759577,
t068,tampere17,balanced,0.2,none,1.0,0.0,42.991223349719235,0.9779891113527811,
t068,tampere17,balanced,0.2,real_esrgan,0.857421875,0.0712890625,31.441956013162773,0.9062159772506705,live_canonical
t068,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,34.50737603654855,0.9005567758360961,
t068,tampere17,balanced,0.2,gaussian_blur,0.994140625,0.0029296875,34.21009703303988,0.9250380979242454,
t068,tampere17,hf,0.2,none,1.0,0.0,44.88752504363929,0.9828374598530005,
t068,tampere17,hf,0.2,real_esrgan,0.8046875,0.09765625,31.8474361681658,0.9146877564669498,disk_precomputed_canonical
t068,tampere17,hf,0.2,jpeg_q50,0.7890625,0.10546875,34.86587725044578,0.9131691346992055,
t068,tampere17,hf,0.2,gaussian_blur,1.0,0.0,34.483023243074996,0.9345626652649361,
t069,tampere17,standard,0.2,none,1.0,0.0,41.59903314234839,0.9701378131966427,
t069,tampere17,standard,0.2,real_esrgan,0.640625,0.1796875,32.528661393994824,0.9305880685257061,disk_precomputed_canonical
t069,tampere17,standard,0.2,jpeg_q50,1.0,0.0,34.410284054567356,0.8906822913819239,
t069,tampere17,standard,0.2,gaussian_blur,0.962890625,0.0185546875,33.33040420440519,0.9239122034982304,
t069,tampere17,balanced,0.2,none,1.0,0.0,42.74002142523254,0.974703269648296,
t069,tampere17,balanced,0.2,real_esrgan,0.703125,0.1484375,32.526512322495684,0.9330856425871986,live_canonical
t069,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,34.71459837424912,0.9030595946680057,
t069,tampere17,balanced,0.2,gaussian_blur,0.994140625,0.0029296875,33.40968651727735,0.9254464180627036,
t069,tampere17,hf,0.2,none,1.0,0.0,44.96558196169519,0.9809633539769257,
t069,tampere17,hf,0.2,real_esrgan,0.62890625,0.185546875,32.94607388643736,0.9388763165041834,disk_precomputed_canonical
t069,tampere17,hf,0.2,jpeg_q50,0.716796875,0.1416015625,35.1416054419995,0.9176504365123072,
t069,tampere17,hf,0.2,gaussian_blur,1.0,0.0,33.65436103387802,0.9360076194889039,
t070,tampere17,standard,0.2,none,1.0,0.0,37.408234455907426,0.9843838092217668,
t070,tampere17,standard,0.2,real_esrgan,0.9140625,0.04296875,29.159834790896006,0.91494626923479,disk_precomputed_canonical
t070,tampere17,standard,0.2,jpeg_q50,1.0,0.0,28.17685231269693,0.882290758053225,
t070,tampere17,standard,0.2,gaussian_blur,0.794921875,0.1025390625,26.508622405298222,0.8360030741519177,
t070,tampere17,balanced,0.2,none,1.0,0.0,36.02993969278393,0.980809252440317,
t070,tampere17,balanced,0.2,real_esrgan,0.890625,0.0546875,28.98296065782125,0.9117314601464548,live_canonical
t070,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,28.004638445642982,0.8788998810712506,
t070,tampere17,balanced,0.2,gaussian_blur,0.810546875,0.0947265625,26.4015268164597,0.8324611887120024,
t070,tampere17,hf,0.2,none,1.0,0.0,42.71356633382668,0.9950414286636536,
t070,tampere17,hf,0.2,real_esrgan,0.919921875,0.0400390625,29.48404828206089,0.9189473162180005,disk_precomputed_canonical
t070,tampere17,hf,0.2,jpeg_q50,0.970703125,0.0146484375,28.541106738572672,0.8915358266545836,
t070,tampere17,hf,0.2,gaussian_blur,0.96484375,0.017578125,26.70815306854717,0.8444792386562102,
t071,tampere17,standard,0.2,none,1.0,0.0,39.600446760061565,0.977588709845758,
t071,tampere17,standard,0.2,real_esrgan,0.63671875,0.181640625,27.90754569426642,0.904040369887125,disk_precomputed_canonical
t071,tampere17,standard,0.2,jpeg_q50,0.998046875,0.0009765625,29.808081042890397,0.8682194156322066,
t071,tampere17,standard,0.2,gaussian_blur,0.93359375,0.033203125,27.518674381058005,0.8796971331293095,
t071,tampere17,balanced,0.2,none,1.0,0.0,39.027033431287094,0.9772619991005267,
t071,tampere17,balanced,0.2,real_esrgan,0.7109375,0.14453125,27.81434762742107,0.9036533825008313,live_canonical
t071,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,29.781802432026904,0.8729607014648484,
t071,tampere17,balanced,0.2,gaussian_blur,0.939453125,0.0302734375,27.47568622298974,0.878166902656433,
t071,tampere17,hf,0.2,none,1.0,0.0,44.142847910053234,0.985568596781795,
t071,tampere17,hf,0.2,real_esrgan,0.626953125,0.1865234375,28.118473397686724,0.9096882230752161,disk_precomputed_canonical
t071,tampere17,hf,0.2,jpeg_q50,0.78125,0.109375,30.166965743004397,0.8855589909396885,
t071,tampere17,hf,0.2,gaussian_blur,0.990234375,0.0048828125,27.664519296275195,0.888276602113216,
t072,tampere17,standard,0.2,none,1.0,0.0,38.83388327640184,0.9858385899168027,
t072,tampere17,standard,0.2,real_esrgan,0.98828125,0.005859375,27.462144542255196,0.8946306330501191,disk_precomputed_canonical
t072,tampere17,standard,0.2,jpeg_q50,0.998046875,0.0009765625,26.833080780929816,0.8283620185902253,
t072,tampere17,standard,0.2,gaussian_blur,0.912109375,0.0439453125,27.69014656935544,0.8545911103364516,
t072,tampere17,balanced,0.2,none,1.0,0.0,38.16846644864088,0.9840532320748587,
t072,tampere17,balanced,0.2,real_esrgan,0.984375,0.0078125,27.402421841713203,0.8933328737485032,live_canonical
t072,tampere17,balanced,0.2,jpeg_q50,0.998046875,0.0009765625,26.795650976893693,0.826674251124418,
t072,tampere17,balanced,0.2,gaussian_blur,0.939453125,0.0302734375,27.639950770732376,0.8524341049196881,
t072,tampere17,hf,0.2,none,1.0,0.0,43.14786076371725,0.9942174792236441,
t072,tampere17,hf,0.2,real_esrgan,0.974609375,0.0126953125,27.67350471839186,0.9005913843303001,disk_precomputed_canonical
t072,tampere17,hf,0.2,jpeg_q50,0.9921875,0.00390625,26.987311830575685,0.8347734073734442,
t072,tampere17,hf,0.2,gaussian_blur,0.97265625,0.013671875,27.87028375869717,0.8624130389151724,
t073,tampere17,standard,0.2,none,1.0,0.0,39.65560989299567,0.990790337662926,
t073,tampere17,standard,0.2,real_esrgan,0.986328125,0.0068359375,26.361306746659075,0.8402795843963853,disk_precomputed_canonical
t073,tampere17,standard,0.2,jpeg_q50,1.0,0.0,25.91855366581349,0.7848747913059341,
t073,tampere17,standard,0.2,gaussian_blur,0.919921875,0.0400390625,25.565641726333386,0.7088245748231206,
t073,tampere17,balanced,0.2,none,1.0,0.0,39.06636798773656,0.9899888035628593,
t073,tampere17,balanced,0.2,real_esrgan,0.974609375,0.0126953125,26.34955556133077,0.840009650956219,live_canonical
t073,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,25.890840983594092,0.7837845969278385,
t073,tampere17,balanced,0.2,gaussian_blur,0.955078125,0.0224609375,25.539731810043307,0.7075743133912694,
t073,tampere17,hf,0.2,none,1.0,0.0,42.72066947580689,0.9950931690789186,
t073,tampere17,hf,0.2,real_esrgan,0.978515625,0.0107421875,26.49319168976912,0.8434981010206544,disk_precomputed_canonical
t073,tampere17,hf,0.2,jpeg_q50,0.98046875,0.009765625,26.011802639921694,0.7889605368755502,
t073,tampere17,hf,0.2,gaussian_blur,0.970703125,0.0146484375,25.650354285593743,0.7147113387894656,
t074,tampere17,standard,0.2,none,1.0,0.0,43.70390044329437,0.9826236046464479,
t074,tampere17,standard,0.2,real_esrgan,0.951171875,0.0244140625,32.19414156999048,0.8424584867498068,disk_precomputed_canonical
t074,tampere17,standard,0.2,jpeg_q50,1.0,0.0,33.352047106150046,0.8352980676253265,
t074,tampere17,standard,0.2,gaussian_blur,1.0,0.0,35.6763613780947,0.8932778317645095,
t074,tampere17,balanced,0.2,none,1.0,0.0,43.39765721995101,0.9823292032246681,
t074,tampere17,balanced,0.2,real_esrgan,0.955078125,0.0224609375,32.30650804403555,0.8443771589982765,live_canonical
t074,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,33.30673134850482,0.8345105435150394,
t074,tampere17,balanced,0.2,gaussian_blur,0.998046875,0.0009765625,35.60430185961427,0.8919262570011844,
t074,tampere17,hf,0.2,none,1.0,0.0,44.75263399298918,0.9857515371453737,
t074,tampere17,hf,0.2,real_esrgan,0.923828125,0.0380859375,32.55053562262063,0.8532274104570603,disk_precomputed_canonical
t074,tampere17,hf,0.2,jpeg_q50,0.947265625,0.0263671875,33.550938870714994,0.8446723034177572,
t074,tampere17,hf,0.2,gaussian_blur,1.0,0.0,35.92517456949176,0.9001562318835843,
t075,tampere17,standard,0.2,none,1.0,0.0,38.47481171101648,0.9806335021768522,
t075,tampere17,standard,0.2,real_esrgan,0.8671875,0.06640625,27.70301283515522,0.9215084019660719,disk_precomputed_canonical
t075,tampere17,standard,0.2,jpeg_q50,1.0,0.0,26.462220586129952,0.860888248570378,
t075,tampere17,standard,0.2,gaussian_blur,0.869140625,0.0654296875,27.962513749767805,0.9141401648087576,
t075,tampere17,balanced,0.2,none,1.0,0.0,37.70144116625248,0.9792089563056975,
t075,tampere17,balanced,0.2,real_esrgan,0.88671875,0.056640625,27.68647674300691,0.9209760743523713,live_canonical
t075,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,26.420741635766902,0.8592943435762702,
t075,tampere17,balanced,0.2,gaussian_blur,0.904296875,0.0478515625,27.899218173388114,0.9119913415806872,
t075,tampere17,hf,0.2,none,1.0,0.0,44.16136619688288,0.9916597454033994,
t075,tampere17,hf,0.2,real_esrgan,0.865234375,0.0673828125,28.033190897362434,0.9336757032369479,disk_precomputed_canonical
t075,tampere17,hf,0.2,jpeg_q50,0.96484375,0.017578125,26.674317868564952,0.872147507504851,
t075,tampere17,hf,0.2,gaussian_blur,0.994140625,0.0029296875,28.18762628548798,0.9232309204989221,
t076,tampere17,standard,0.2,none,1.0,0.0,41.4518843168228,0.9796758940259673,
t076,tampere17,standard,0.2,real_esrgan,0.958984375,0.0205078125,31.56928238320941,0.9018487265932128,disk_precomputed_canonical
t076,tampere17,standard,0.2,jpeg_q50,1.0,0.0,31.33405053043456,0.858026408448691,
t076,tampere17,standard,0.2,gaussian_blur,0.962890625,0.0185546875,31.598500532507224,0.9140568081552495,
t076,tampere17,balanced,0.2,none,1.0,0.0,41.172290587096604,0.9790250155993826,
t076,tampere17,balanced,0.2,real_esrgan,0.96484375,0.017578125,31.567817137039526,0.9021116840715356,live_canonical
t076,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,31.294746242905763,0.8571041771258865,
t076,tampere17,balanced,0.2,gaussian_blur,0.974609375,0.0126953125,31.553300976675335,0.912458042306366,
t076,tampere17,hf,0.2,none,1.0,0.0,44.22637991210018,0.9870818148442663,
t076,tampere17,hf,0.2,real_esrgan,0.923828125,0.0380859375,32.16747509190131,0.9160396750936978,disk_precomputed_canonical
t076,tampere17,hf,0.2,jpeg_q50,0.970703125,0.0146484375,31.600784588373326,0.869238622633454,
t076,tampere17,hf,0.2,gaussian_blur,0.990234375,0.0048828125,31.812408617216903,0.9224844978343384,
kodim01,kodak,standard,0.3,none,1.0,0.0,39.93091619530403,0.9856519787920938,
kodim01,kodak,standard,0.3,real_esrgan,0.78125,0.109375,28.13630082052942,0.8712454499374647,disk_precomputed_canonical
kodim01,kodak,standard,0.3,jpeg_q50,1.0,0.0,29.47820768504943,0.8746486139691031,
kodim01,kodak,standard,0.3,gaussian_blur,0.94921875,0.025390625,25.647780502899977,0.7591275958663903,
kodim01,kodak,balanced,0.3,none,1.0,0.0,40.40775672986774,0.9876556046754299,
kodim01,kodak,balanced,0.3,real_esrgan,0.86328125,0.068359375,28.180106202047263,0.8733495070349694,live_canonical
kodim01,kodak,balanced,0.3,jpeg_q50,1.0,0.0,29.52061081800723,0.8766941650083343,
kodim01,kodak,balanced,0.3,gaussian_blur,0.990234375,0.0048828125,25.65140395180432,0.7596472820828994,
kodim01,kodak,hf,0.3,none,1.0,0.0,42.84573480806987,0.9918468912411315,
kodim01,kodak,hf,0.3,real_esrgan,0.89453125,0.052734375,28.27095053314811,0.8719045295640274,disk_precomputed_canonical
kodim01,kodak,hf,0.3,jpeg_q50,0.98046875,0.009765625,29.687675338738085,0.8822021685417235,
kodim01,kodak,hf,0.3,gaussian_blur,0.990234375,0.0048828125,25.724560723735475,0.7658161467138599,
kodim02,kodak,standard,0.3,none,1.0,0.0,42.47251114460716,0.9780479057880491,
kodim02,kodak,standard,0.3,real_esrgan,0.802734375,0.0986328125,31.026268401450018,0.8593190733537314,disk_precomputed_canonical
kodim02,kodak,standard,0.3,jpeg_q50,1.0,0.0,32.288787409945094,0.8299025298021253,
kodim02,kodak,standard,0.3,gaussian_blur,0.99609375,0.001953125,31.912927004242917,0.8672767583310911,
kodim02,kodak,balanced,0.3,none,1.0,0.0,42.63575585661872,0.978408245450528,
kodim02,kodak,balanced,0.3,real_esrgan,0.80078125,0.099609375,31.03433333883966,0.8582444112687285,live_canonical
kodim02,kodak,balanced,0.3,jpeg_q50,1.0,0.0,32.32475671431216,0.8321566445812767,
kodim02,kodak,balanced,0.3,gaussian_blur,0.998046875,0.0009765625,31.90500262246774,0.8660679670979575,
kodim02,kodak,hf,0.3,none,1.0,0.0,44.41224858118402,0.9829902338515173,
kodim02,kodak,hf,0.3,real_esrgan,0.8515625,0.07421875,31.357223583524693,0.8629984817411976,disk_precomputed_canonical
kodim02,kodak,hf,0.3,jpeg_q50,0.90234375,0.048828125,32.54443699594106,0.8426764743537544,
kodim02,kodak,hf,0.3,gaussian_blur,1.0,0.0,32.08063073246345,0.8758651808617351,
kodim03,kodak,standard,0.3,none,1.0,0.0,42.29785505930151,0.9734952847397036,
kodim03,kodak,standard,0.3,real_esrgan,0.86328125,0.068359375,30.835235919288078,0.9166335836428569,disk_precomputed_canonical
kodim03,kodak,standard,0.3,jpeg_q50,0.998046875,0.0009765625,33.4628767740361,0.8868435640469098,
kodim03,kodak,standard,0.3,gaussian_blur,0.990234375,0.0048828125,32.22708368309324,0.9048297147124336,
kodim03,kodak,balanced,0.3,none,1.0,0.0,41.88735532633714,0.9740503643336987,
kodim03,kodak,balanced,0.3,real_esrgan,0.89453125,0.052734375,30.79362227964716,0.9165128160625694,live_canonical
kodim03,kodak,balanced,0.3,jpeg_q50,1.0,0.0,33.47729914659939,0.8918620771925824,
kodim03,kodak,balanced,0.3,gaussian_blur,0.986328125,0.0068359375,32.1836326036019,0.9033086716467359,
kodim03,kodak,hf,0.3,none,1.0,0.0,44.281062664855995,0.9807866832136197,
kodim03,kodak,hf,0.3,real_esrgan,0.87890625,0.060546875,31.12622175625138,0.9221430975247769,disk_precomputed_canonical
kodim03,kodak,hf,0.3,jpeg_q50,0.861328125,0.0693359375,33.81932696673534,0.9058211069963712,
kodim03,kodak,hf,0.3,gaussian_blur,0.9921875,0.00390625,32.413673332855765,0.9148507582381029,
kodim04,kodak,standard,0.3,none,1.0,0.0,41.959016447874184,0.9796545867171407,
kodim04,kodak,standard,0.3,real_esrgan,0.828125,0.0859375,29.673904218744255,0.8846294599180015,disk_precomputed_canonical
kodim04,kodak,standard,0.3,jpeg_q50,1.0,0.0,32.58729846817809,0.867994670343348,
kodim04,kodak,standard,0.3,gaussian_blur,0.982421875,0.0087890625,31.678603212051062,0.8878182728678757,
kodim04,kodak,balanced,0.3,none,1.0,0.0,41.19460639062111,0.9783968865775137,
kodim04,kodak,balanced,0.3,real_esrgan,0.8671875,0.06640625,29.70590075736066,0.8859278279391042,live_canonical
kodim04,kodak,balanced,0.3,jpeg_q50,0.998046875,0.0009765625,32.51120371405164,0.8677283213296372,
kodim04,kodak,balanced,0.3,gaussian_blur,0.9921875,0.00390625,31.60765245735213,0.8858710117107266,
kodim04,kodak,hf,0.3,none,1.0,0.0,44.15495473356333,0.9849517495822256,
kodim04,kodak,hf,0.3,real_esrgan,0.8984375,0.05078125,29.964812932049,0.8921408122932175,disk_precomputed_canonical
kodim04,kodak,hf,0.3,jpeg_q50,0.935546875,0.0322265625,32.883098617084265,0.8797719960410038,
kodim04,kodak,hf,0.3,gaussian_blur,0.9921875,0.00390625,31.86064920854147,0.8961496367728817,
kodim05,kodak,standard,0.3,none,1.0,0.0,37.66851827273016,0.9828953044296914,
kodim05,kodak,standard,0.3,real_esrgan,0.90234375,0.048828125,27.57209839255339,0.9176139993893041,disk_precomputed_canonical
kodim05,kodak,standard,0.3,jpeg_q50,1.0,0.0,28.566312113749987,0.8921801694392317,
kodim05,kodak,standard,0.3,gaussian_blur,0.876953125,0.0615234375,25.327631402253633,0.8241912626436313,
kodim05,kodak,balanced,0.3,none,1.0,0.0,36.30228678087782,0.9790371466447775,
kodim05,kodak,balanced,0.3,real_esrgan,0.892578125,0.0537109375,27.51490081955641,0.9162413025323218,live_canonical
kodim05,kodak,balanced,0.3,jpeg_q50,1.0,0.0,28.41541237691658,0.8891932367331901,
kodim05,kodak,balanced,0.3,gaussian_blur,0.890625,0.0546875,25.25274958881826,0.8208031187586681,
kodim05,kodak,hf,0.3,none,1.0,0.0,41.823904981664484,0.9925663902353931,
kodim05,kodak,hf,0.3,real_esrgan,0.853515625,0.0732421875,27.79520439691336,0.9249181835371593,disk_precomputed_canonical
kodim05,kodak,hf,0.3,jpeg_q50,0.982421875,0.0087890625,28.889528473344814,0.9007391867801071,
kodim05,kodak,hf,0.3,gaussian_blur,0.953125,0.0234375,25.464184435525446,0.8331059977593319,
kodim06,kodak,standard,0.3,none,0.998046875,0.0009765625,39.71347225400604,0.981504596054978,
kodim06,kodak,standard,0.3,real_esrgan,0.84375,0.078125,29.673538601658166,0.9012381857397841,disk_precomputed_canonical
kodim06,kodak,standard,0.3,jpeg_q50,0.98046875,0.009765625,30.422898855556223,0.8807521633568914,
kodim06,kodak,standard,0.3,gaussian_blur,0.9453125,0.02734375,27.073888429920686,0.7955066595038568,
kodim06,kodak,balanced,0.3,none,0.998046875,0.0009765625,41.40390418393605,0.9848692236198598,
kodim06,kodak,balanced,0.3,real_esrgan,0.8984375,0.05078125,29.765322150944296,0.9040859336110453,live_canonical
kodim06,kodak,balanced,0.3,jpeg_q50,0.9921875,0.00390625,30.58078427174339,0.8842735666684037,
kodim06,kodak,balanced,0.3,gaussian_blur,0.98828125,0.005859375,27.115291504584334,0.7971157616229223,
kodim06,kodak,hf,0.3,none,1.0,0.0,43.07457858375387,0.9880202350356867,
kodim06,kodak,hf,0.3,real_esrgan,0.939453125,0.0302734375,29.915932255520357,0.9053561342993134,disk_precomputed_canonical
kodim06,kodak,hf,0.3,jpeg_q50,0.873046875,0.0634765625,30.721560211538147,0.8910002807202586,
kodim06,kodak,hf,0.3,gaussian_blur,0.978515625,0.0107421875,27.192765376300066,0.8044010564269,
kodim07,kodak,standard,0.3,none,1.0,0.0,39.76403757057124,0.9759617463782804,
kodim07,kodak,standard,0.3,real_esrgan,0.75390625,0.123046875,30.105168310351576,0.937759336230592,disk_precomputed_canonical
kodim07,kodak,standard,0.3,jpeg_q50,1.0,0.0,32.44578176216162,0.9122928851387515,
kodim07,kodak,standard,0.3,gaussian_blur,0.947265625,0.0263671875,30.79852414683748,0.9282039620403962,
kodim07,kodak,balanced,0.3,none,1.0,0.0,40.01745179384751,0.9758669019256869,
kodim07,kodak,balanced,0.3,real_esrgan,0.796875,0.1015625,30.174531458689966,0.9373562286612214,live_canonical
kodim07,kodak,balanced,0.3,jpeg_q50,1.0,0.0,32.497604973666576,0.9159885303721079,
kodim07,kodak,balanced,0.3,gaussian_blur,0.986328125,0.0068359375,30.792684402541795,0.9269979178713935,
kodim07,kodak,hf,0.3,none,1.0,0.0,44.10782412220662,0.9859581012988027,
kodim07,kodak,hf,0.3,real_esrgan,0.8359375,0.08203125,30.375018889885208,0.9456445128105647,disk_precomputed_canonical
kodim07,kodak,hf,0.3,jpeg_q50,0.87890625,0.060546875,33.059147021444836,0.9303235045672841,
kodim07,kodak,hf,0.3,gaussian_blur,0.9921875,0.00390625,31.09490212131675,0.9384246194279989,
kodim08,kodak,standard,0.3,none,1.0,0.0,36.90689303462645,0.9832639673299656,
kodim08,kodak,standard,0.3,real_esrgan,0.599609375,0.2001953125,26.34510875398153,0.911621585039707,disk_precomputed_canonical
kodim08,kodak,standard,0.3,jpeg_q50,0.998046875,0.0009765625,28.676177075961355,0.9012423683411003,
kodim08,kodak,standard,0.3,gaussian_blur,0.845703125,0.0771484375,23.20118080477386,0.7836058774649907,
kodim08,kodak,balanced,0.3,none,1.0,0.0,38.827662450483665,0.9877714804081794,
kodim08,kodak,balanced,0.3,real_esrgan,0.623046875,0.1884765625,26.491781499287775,0.9143882854904116,live_canonical
kodim08,kodak,balanced,0.3,jpeg_q50,1.0,0.0,28.902807792098034,0.9050038446840811,
